identifier	lemma	context	indices_target_token
2012-2019_spill_27416	spill	— Vi var sjanseløse med ti mann. Rett etterpå kom også 1-0. Vi fikk aldri summet oss eller satt spillet med en mann mindre.	96:103
2012-2019_spill_1641	spill	Han har tatt flere steg og er blitt bedre i alle spillets faser. Jonas Svensson var også bra som en terrier på midten, mente trener Nordsteien. (©NTB) Ukraina - Norge 1-1 (0-0) 100 tilskuere Mål: 1-0 Mesjija (75), 1-1 Magnar Ødegaard (90). Gult kort:Erlend Robertsen, Norge, Ivan Trubotsjkin, Jurij Jakovenko, Oleksandr Borovik, Ukraina. Norge (4-3-3): Øystein Øretveit (Kristian Bjerke fra 46.) - Henrik Breimyr, Nicolai Naess, Magnar Ødegaard, Kim Skogsrud	49:57
1980-1990_spill_471	spill	I det følgende skal vi konsentrere oppmerksomheten om virkningene på løsningen av ikke-kooperative spill.	99:104
1980-1990_spill_42	spill	Massemedia påvirker både hva vi skal mene, og saerlig hva vi skal mene noe om. Massemedia er blitt aktive deltagere i et spill om oppmerksomhet og opplagstall, om meninger og makt.	121:126
2012-2019_spill_30064	spill	Kanskje vil han få et helt annet perspektiv på kampen nå som han er supporter for en dag? – Det kan hende at jeg får litt mer forståelse for «spill fremover!» – for det er en gjenganger, sier Wangberg.	142:147
2012-2019_spill_53847	spill	For å redusere faren for misbruk, kan du installere en autentiseringsapp istedet for å bruke to-trinns verifisering på SMS. Appen kan sende deg en kode hver gang du skal logge på for eksempel en e-postkonto eller et spill fra en ny enhet.	216:221
1980-1990_spill_258	spill	Kontrollen skjer ved revidert regnskap innlevert til ansvarlig instans 3 måneder etter årsavslutning. 7. De statlige spill må fastholde dagens rammer.	117:122
1980-1990_spill_124	spill	Det kan også gi pressen mer å skrive om. Bl.a. bør den i større grad enn hittil rette søkelyset mot forsømmelser og kritikkverdige forhold innen offentlig administrasjon, naeringsliv og blant private, som gjør at lovbrytere får lett spill.	233:238
1980-1990_spill_198	spill	Bakgrunnen fra statlige myndigheters side for den generelle gjennomgang av rammebetingelsene både for statlige spill og private lotterier var den sterke ekspansjonen på lotterimarkedet totalt sett i løpet av 1987/88 ved igangsettelse av nye spill, lotteriformer, gevinstyper m.v.	111:116
1970-2015_stoff_12954	stoff	En opplever det noen ganger som utilfredsstillende å skulle legge fra seg en sak en holder på med for å gjøre andre ting i flere dager. Når en så tar fatt igjen kreves det litt tid før en kommer inn i stoffet igjen. Ferie og fritid var det ikke fastsatt noe spesielt om, og vi følger kommunale kontorers ferier seiv om barnehagen følger skoleferiene.	201:208
1970-2015_stoff_2604	stoff	Hvis det i tilknytning til en kjernesmeltning oppstår overtrykk, dampeksplosjoner m.v. som medfører brudd i inneslutningen som omgir reaktortanken, kan store mengder radioaktive stoffer frigjøres til omgivelsene etter at kjernen er smeltet.	152:157
1970-2015_stoff_4953	stoff	Samtidig øker tilførselen av eros jonsmateri ale og humus slik at farge, turbiditet og innhold av organisk stoff og naeringssalter øker. Generelt sett har både Imsa og spesielt Atna et saltfattigere og mindre buffret vann enn Glåma. Dette påvirker hovedvassdraget som etter samløpet med Atna får noe lavere verdier for ledningsevne, pH og alkalitet. Fig. 16 Vannføring i Glåma ved Stai vannmerke uttrykt som midlere døgnvannføring. Konsesjonsbetinget minimumsvannføring i sommerperioden er 40 m 3 /s. Dette er markert med stiplet linje i figuren.	107:112
1970-2015_stoff_2545	stoff	I utgangspunktet var målet å naerme seg idealet om en lokalsamf unnstilpasset skole ved 1. at elevene skulle gå mer ut i lokalsamfunnet og J) Prosjektgruppen for Lofotprosjektet har bestått av Asle Høgmo og Karl Jan Solstad (prosjektle- dere) og Bjørn Solberg og Tom Tiller (forsk- ningsassistenter). delta i den virksomhet som holder dette sam- funnet oppe, og 2. at lokalt/regionalt stoff og problemstillinger mer systematisk skulle trekkes inn i skolens undervisning.	385:390
1929-1965_stoff_822	stoff	En må hjelpe barna til å legge nøye merke til form og farge på det som de skal tegne, så tegningen blir så saklig riktig som mulig. Også denne elevtegning bør vaere så selvstendig som mulig. Den kan vaere reproduserende etter laererens skisser, arbeidshefter eller til innprenting av stoff.	284:289
1970-2015_stoff_2433	stoff	Grunnvannshastigheten - og dermed transporttiden for de stoffer som oppløst i vannet følger dette fullstendig, er i tillegg til permeabiliteten også avhengig av det totale volum er åpne, vannførende sprekker (porøsiteten).	56:63
1929-1965_stoff_1118	stoff	Til supplering av de i motinnlegget meddelte optysninger angående folkeretten i tidligere tider, skal man i det følgende henvise til endel uttalelser som dels direkte angikk Grønland, dels refererte sig til likeartede tilfeller. I anledning av stridighetene mellem Nederlandene og Kongen av Norge og Danmark i første halvdel av det 18 århundre blev det til bruk for den nederlandske regjering utarbeidet av den nederlandske sendemann i Hamburg, den bekjente rettslerde Jan Jacob Mauricius, flere inngående avhandlinger betitlet «Naleesingen on te strekken tot stoffe voor een Depeche over het Recht, gepreten deerd, bij de Kjoon van Noorwegen op de Noordelijke Eilanden en Landen» (Riksarkivet i Haag).	560:566
1970-2015_stoff_6079	stoff	Når teksten i A-2 ikke samtidig inneholder noen tydelig markering og konkretisering av hvordan barnehagen vil sikre at stoff innen de andre fagområdene blir ivaretatt gjennom året, vurderes denne endringen til å vaere svaert mangelfull ut fra rammeplanens krav om en faglig allsidighet.	119:124
1929-1965_stoff_1317	stoff	Endr. i forskrifter av 29. mars 1935 om innførsel av gifter og apotekvarer til fabrikanter, håndverkere og viteiiskapelige laboratorier. Metanol. 16. februar. Endr. i forskr. av 2. mai 1930 og 13. mars 1931 om oppbevaring, sending og omsetning av helsefarlige stoffer (rotteutryddelsesmidler).	260:267
1970-2015_stoff_10940	stoff	Slike undersøkelser krever høy ekspertise og velutstyrte laboratorier. Utvalget antar at det neppe er aktuelt med systematisk undersøkelse av nye stoffer her i landet, men at slike undersøkelser kan vaere aktuelle for å få bekreftet, eventuelt avkreftet, mistanke til et spesielt stoff.	280:285
1929-1965_stoff_1525	stoff	Det «'il si at man i sigevannet skulde finne en lang rekke sa vel baser som svreradikaler,i det hele alle de stoffer som finnes i jorden; men på grunn av Jordens absorbsjon eptrer mange av disse stoffer i sigevar.net i så liten mengde at når det er tale om å anslå tapet, kan en dei settes ut av betraktning. Således pleier ofte f.eks. fosfatjoncne optre bare som spor i sigevannet.	109:116
1929-1965_stoff_1584	stoff	Disse stoffer blir da av andre bakterier angrepet og videre omdannet.	6:13
1929-1965_stoff_1389	stoff	Laereren kan også ordne stoffet i biologiske grupper: planter og dyr i skogen, planter og dyr på enga osv., og i alle tilfelle må han vise elevene hvorledes planter og dyr lever sammen på de ymse steder, og er avhengige av hverandre og av forholdene ellers i naturen.	24:31
1929-1965_stoff_781	stoff	De må derfor laere noen av de alminneligste karttegn (kartografiske uttrykksmidler), således også de viktigste av de karttegn som nyttes på Norges geografiske Oppmålings rektangel- og gradavdelingskart, og de skal få noen rettleiing i å nytte et slikt kart i terrenget. Elevene skal også kunne skaffe seg geografiske opplysninger og kunnskaper fra vanlige handbøker og andre hjelpemidler. 3. Elevene må ha noe kjennskap til de viktigste deler av den fysiske og matematiske geografi (jordas plass i solsystemet, dag og natt, årstider, soner, ymse slag vaerlag osv.), de ulike livsvilkår på jorda og hovedårsakene til dem. 4. Noe kjennskap til de enkelte land, saerlig Norge og de land Norge har mest samkvem med. Om laering av navn og tall — se avsnittet Rettleiing p. I.» Der det høver, er minstekravene (d. e. det stoff som alle skoler skal gjennomgå) satt med kursiv i arbeidsplanen for klassene, men ellers må minstekravene i sine enkeltheter saerskilt formes ut i de bøker og andre hjelpemidler som blir godkjent til bruk i skolen.	815:820
1970-2015_stoff_3262	stoff	Mange av de stoffene som står oppført i EU v s tilsetningsstoffdirektiver ville vaert tillatt i Norge dersom noen hadde søkt om slik tillatelse.	12:20
1929-1965_stoff_1443	stoff	Dette vil fremgå av merkene (b, bu, osv.) og av notene bøkene'har fått. Det er også laget henvisninger til skjønnlitteraere bøker som inneholder stoff av faglig verdi. Dewey's desimalsystem som fagbøkene er ordnet etter, er det gitt en oversikt over på side VI. Foruten Dewey-nummer har fagbøkene også Cutter-nummer, dvs. nummer etter forfatterens navn (se naermere forklaring side VI).	145:150
1970-2015_stoff_10652	stoff	Inf ormasjonstjenesten vil således vaere rettet både mot naeringen og forvaltningen, både med stoff av generell interesse og med stoff mot avgrensede sektorer og enkeltledd innen naering og forvaltning. NFFR-utvalget peker også på at fiskeriforskningsrådets behov, isolert sett, utgjør bare en del av naeringens totale behov om informasjonsformidling fra forskning og administrasjon, og utvalget finner det derfor uriktig å gå inn for oppbygging av omf attende egne ordninger.	94:99
1970-2015_stoff_6542	stoff	På grunnlag av det stoffet som i følge planen skal gjennom gås, kan elevene f. eks. vaere med å bestemme rekkefølgen av emnene, eventuelt hvor lang tid klassen bør bruke på de enkelte emner. I flere f eg kan det også vaere aktuelt å trekke inn nye emner etter elevenes spesielle onsker.	19:26
1929-1965_stoff_1528	stoff	Tåpene av disse stoffer foregrr til alle tider, når der er fuktighet nok til at sigevann opstår; men storst er tapet for alles vedkommende i den varme årstid, øar der produseres de sfirste mengder salpetersyre, forutsatt at der da ikke eksisterer en plantevekst som efter hvert ka/i opta salpetersyren.	16:23
1929-1965_stoff_1230	stoff	Godkjenningen kan kalles tilbake når tilsynsmyndigheten finner grunn til det. Det er ikke til hinder for at der senere gis ytterligere forskrifter eller pålegg om innretning og drift av anlegg og apparater. § 3. Lier eller bruker av anlegg, apparater eller stoffer som gar inn under denne lov. kan pålegges a betale avgift for godkjen- ning og tilsyn etter regler og satser som departementet bestemmer. Slik avgift kan også pålegges selger av apparater og materiell for undersøkelse og godkjenning. § 4. Blir de forskrifter eller pålegg som gis etter denne lov. ikke etterkommet innen den frist som er satt. kan departementet eller tilsynsmyndigheten forby bruk av vedkommende anlegg, apparater eller stoffer.	257:264
1970-2015_stoff_10200	stoff	En forutsetning er da at redaksjonen ikke lager mer spesielt stoff som intervjuer m.v.	61:66
1929-1965_stoff_104	stoff	Tingene blir laget av stoff.	22:27
1980-1990_stryk_12	stryk	Elva vekslar mellom slake parti, ofte med store myrområde, og kortare parti med fossar og stryk.	90:95
1980-1990_stryk_78	stryk	Herfrå renner elva i fosser og stryk uten å gå gjennom flere vatn. Vatna er relativt grunne (18 — 28 m).	31:36
2012-2019_stryk_274	stryk	Men når eksamen naermer seg, vendes situasjonen til det motsatte. I tillegg til redusert velvaere og negative helsemessige konsekvenser kommer redusert prestasjonskvalitet - dårligere karakterer og økt sannsynlighet for stryk.	220:225
1980-1990_stryk_57	stryk	Nedenfor Vangsvatnet tar Vosso opp endel mindre sideelver før det via Evangervatn renner ut i Veaf jorden. Elva renner her i stryk med stille partier innimellom. I dette partiet er dalføret trangt og med bratte dalsider.	125:130
1980-1990_stryk_42	stryk	Atnasjømy- Varige eller sesongpregete sterke reduksjoner i elvas vannføring hindrer vandring av fisk, tørrlegger gyte- og oppvekstplasser og reduserer formeringen. Den naere tilpasning hos f.eks. laks og sjøaure til vannføring og temperatur som Vilt og ferskvannsfisk og vassdragsvern har betydning for fiskens gang i elvene og for passering av stryk og fosser, blir ved regulering brakt ut av balanse og vil ofte ødelegge vandringsmønsteret.	345:350
2012-2019_stryk_705	stryk	Ga oppholdstillatelse til vitne Lime-skiltene må ned for å få varer Lime-butikker fikk stryk fra revisor	87:92
2012-2019_stryk_854	stryk	Men til ingen nytte. Jarle Aasland Petter Thoresens mannskap tok seg av VIF før Storhamar fikk stryk i finalen.	95:100
2012-2019_stryk_663	stryk	Han er veldig glad i å gi stryk og kos, men siden jeg ikke har hender er det vanskelig å gjengjelde tjenesten.» Og: «Han lytter godt til irettesettelser og er svaert laerenem, så jeg tror ikke en medeier vil ha noen problemer med å tilpasse han til sitt behov.» – Responsen er svaert bra, jeg har ikke kommet gjennom alt ennå. Jeg har fått over 220 svar. De kommer fra hele landet, helt fra Finnmark, og ett svar fra Stockholm.	26:31
1980-1990_stryk_71	stryk	Elva har ingen markerte fall, men lange strekninger av løpet går i stryk.	67:72
1980-1990_stryk_90	stryk	Botnbreer har vaert aktive også etter den tid. Elveløpene er varierte fra stryk og fosser i trange gjel til langstrakte rolige loner.	74:79
1980-1990_stryk_109	stryk	Den hadde da et loddrett f all på 29 m og nedenfor et stryk på 5 m. Bind VI B— 16 Bekkalunfossen.	54:59
1980-1990_stryk_38	stryk	Mellom den gamle og nye Hagabrua går elva i stryk med ca. 3 m. fallhøyde.	44:49
2012-2019_stryk_543	stryk	Dette vil vi se naermere på nå, sier han. Når det kommer til de to produktene som får stryk i testen, sier Pedersen at de først og fremst skal merkes, men at de vil vurdere om de skal fortsette å selge dem. - Umiddelbart vil vi merke disse produktene tydelig. Videre vil vi gjøre en vurdering om vi fortsatt skal tilby disse eller ikke, hevder han overfor Dinside. - Dette er en deklarasjonstest, ikke en risikovurdering! I Norge er det Mattilsynet som fører tilsyn med at kosmetikk omsettes på markedet slik regelverket sier.	86:91
2012-2019_stryk_675	stryk	En slik rettsanvendelse ville stått til stryk på eksamen i jus. Stortinget har et ansvar for at Norge ikke bryter folkeretten.	40:45
2012-2019_stryk_774	stryk	Trump får stryk for dårligere engelsk enn Solberg Statsminister Erna Solberg hilser på USAs president Donald Trump under pressekonferansen i Det hvite hus i Washington onsdag. Foto: Heiko Junge / NTB scanpix	10:15
1980-1990_stryk_17	stryk	Padlingen foregår oftest i stryk eller i elver dominert av stryk.	27:32
2012-2019_stryk_91	stryk	- Evalueringsarbeidet står til stryk Karl Heinrik Melle (t.v.) gjorde en bedre figur enn Tarjei Rygnestad ifølge Adresseavisens kommentator. Foto: OLE MARTIN WOLD Karl Heinrik	31:36
1980-1990_stryk_55	stryk	Fra Imsavassdragets lavestliggende vatn renner elva med forholdsvis jevnt fall 43 km til utløpet i Glomma. Eldåa og Trya går som striere stryk og sistnevnte danner fossen Storfallet. Innsjøarealet utgjør mindre enn 1% av hele nedbørfeltet.	137:142
1980-1990_stryk_37	stryk	Han var 42 og Kona Olme Embretsd. 45 år. De hadde 3 barn, Ingebør 11, Peder 9 og Olava 5 år. Ovenfor plassen Kvernhusdalen eller Øvre Mastekastet går Holme vannsbekken i et sterkere stryk.	182:187
2012-2019_stryk_219	stryk	Barnes gir FA stryk for innsatsen.	14:19
2012-2019_stryk_555	stryk	Den slovakiske verdensmesteren har vaert et visuelt refreng i front gjennom hele vårsesongen, og etter to overbevisende triumfer i Gent-Wevelgem og Flandern rundt, virker det som han har timet formen ganske perfekt. I Flandern viste han dessuten hvordan rå stryke og aggressiv kjøring kan vaere verdige substitutter for manglende lagstøtte og taktisk finesse.	257:263
2012-2019_stryk_95	stryk	I forrige runde var det Sandviken som fikk stryk med 5-3. Denne gangen var det en Julie Adserø-dobbel som sørget for at Kattem ledet 2-0. Først satte hun et straffespark i nettet etter drøyt halvspilt første omgang, før hun to minutter før pause doblet ledelsen.	43:48
1980-1990_særforbund_0	særforbund	Navnet er senere endret til «International Assembly of National Organizations of Sports» (lANOS). Organisasjonen har imidlertid ikke hatt noen suksess, og spiller i dag en beskjeden rolle. Samarbeid mellom de nasjonale saerforbund	219:229
2012-2019_særforbund_707	særforbund	Måten NIF har håndtert kravet om åpenhet, engasjerer også lederne i flere norske saerforbund.	81:91
1980-1990_særforbund_29	særforbund	Medlemsdelen av kvinner i Norges Idrettsforbund har auka frå 30 til 40 pst. på 1970-talet, og enkelte saerforbund har m.a. vedteke kjønnskvotering når det gjeld tingrepresentasjon.	102:113
2012-2019_særforbund_1215	særforbund	Saerforbundene i Norge har egne budsjetter, men de er veldig ujevne. De største, fotball, noen grener i ski, skiskyting og håndball, har relativt god økonomi.	0:14
1980-1990_særforbund_7	særforbund	Den første konferansen fant sted i Canada i 1988, hvor det ble utarbeidet et såkalt «International Anti-Doping Charter» etter modell av det europeiske antidoping charter. lOCs sesjon i 1988 har vedtatt dette som retningslinjer for antidopingarbeidet i de olympiske internasjonale saerforbund. På den andre internasjonale konferansen i Moskva i 1989, ble det bl.a. vedtatt anbefalinger vedrørende «out of competition controls».	280:291
2012-2019_særforbund_1157	særforbund	TOK OPP OL-TRÅDEN: Davaerende president i Norges idrettsforbund, BørreRognlien, etter møtet med de syv vinterolympiske saerforbundene om søknad til OL i Oslo 2022. Rognlien ga i høst ut boken «Jeg var i rommet – 50 år som tillitsvalgt».	119:133
2012-2019_særforbund_951	særforbund	– Det er et tegn i tiden at saerforbund som FIS ønsker å vise seg som tøffe i antidopingarbeidet, og at de er konsekvente når det kommer til dopingstraffer.	28:39
1980-1990_særforbund_6	særforbund	I de internasjonale saerforbund finnes det ikke egne domsinstanser.	20:31
2012-2019_særforbund_717	særforbund	Idrettsanlegg eid og drevet av en klubb eller et saerforbund vil hun nok heller ikke kunne benytte seg av, men her må man se litt på hver enkelt spesifikke situasjon.	49:60
2012-2019_særforbund_299	særforbund	Årsakene til dette kan vaere flere: * At Yngve Hallén ved det forrige tinget, i 2011, var den viktigste målbaereren for saerforbundenes sak mot idrettskretsene.	120:135
2012-2019_særforbund_784	særforbund	De siste årene har NIF og saerforbundene felles utviklet norsk trenerutdanning, og nesten alle saeridretter har nå på plass et moderne utdanningstilbud.	26:40
1980-1990_særforbund_15	særforbund	* Oppgavene vil vaerlig vaere rettet mot Idrettskretser og saerforbund.	59:70
2012-2019_særforbund_1478	særforbund	- Det må vi ta veldig alvorlig, sier Tarjei Bø. Landslagsutøveren mener det har vaert mye fokus på fluorsmøring i Skiforbundet og andre saerforbund de siste åra - blant annet gjennom de forbedrede smøretrailerne.	136:147
1980-1990_særforbund_2	særforbund	Regler om doping finnes enten på nasjonalt nivå eller på internasjonalt nivå. De fleste internasjonale saerforbund har bestemmelser for hva som regnes som doping og hva som skjer ved brudd på bestemmelsene.	103:114
2012-2019_særforbund_33	særforbund	I Norsk Bedriftsidrettsforbund, som er et av de største saerforbundene i idretts-Norge med 300.000 medlemmer, er generalsekretaer Svenn Erik Bolle enig i at et tiltak som Arbetsplassklassikeren kan ha en mobiliseringseffekt og egne seg for et arrangement som Birkebeinerrennet.	56:70
1980-1990_særforbund_13	særforbund	Ved mer kompliserte anlegg bør man ta kontakt direkte med saerforbundets anleggskonsulent og/eller STUI. Denne fasen omfatter utarbeiding av finansieringsplan og søknader om tippemidler, kommunal støtte, lån m.m.	58:72
1980-1990_særforbund_27	særforbund	Idrettstinget slutta seg til følgjande definisjon av omgrepet toppidrettsutøvar: «En utøver som innenfor sin idrett tilhører landets beste — og er kvalifisert for deltakelse i sitt saerforbunds representasjonslag i internasjonale konkurranser/landskamper.»	181:193
1980-1990_særforbund_21	særforbund	I tiårene etter ble det dannet en rekke saerforbund som i 1910 dannet grunnlaget for opprettelsen av Norges Riksforbund for Idrett.	40:51
1980-1990_særforbund_12	særforbund	Følgende saerforbund har hatt over 10 % stigning: - Handicap +131 % - Seiling + 130 % - Skyting + 41 % - Fotball + 14% - Håndball + 11 % Av de største forbundene er det bare svømmeforbundet som har hatt en tilbakegang, 3 %. Tabellen på side 16 viser antall aktive utøvere pr. 1 000 innbyggere for de største saerforbundene i årene 1980 og 1986. ELVERUM LAeRERHØGSXOLI Medlemmer - idrettslag - alder - kjønn 15 Utvikling saeridretter 1980-86 1 .3 Praktisk gjennomføring av idrettens anleggsplanlegging	9:20
2012-2019_særforbund_799	særforbund	Bildet er fra et tidligere møte med saerforbundene på Gardermoen, der tema blant annet var åpenheten. Foto: Mattis Sandblad, VG Uttalelsen hans – han har ikke vurdert sin stilling – kom helt mot slutten av et lengre innslag der Inge Andersen var alene i studio sammen med programlederen av Dagsnytt 18. BAKGRUNN: TV 2-Davy i strupen på NIFs generalsekretaer Under «debatten» sa NIFs generalsekretaer også at Norges største frivillige organisasjon – med 2,5 millioner medlemskap – «har usedvanlig stor åpenhet».	36:50
1980-1990_særforbund_25	særforbund	Ein del saerforbund har fått stønad til bygging av riksanlegg, dvs. anlegg der det kan arrangerast internasjonale meisterskap.	8:19
2012-2019_særforbund_219	særforbund	Ofte sitter begrensningene hos en selv, sier Moen. Tilbud avhenger av bosted I Norge har saerforbundene ansvaret for personer med funksjonsnedsettelser som ønsker å drive med idrett.	89:103
2012-2019_tape_762	tape	De har 5-1-2 på hjemmebane, men tapene kom tidlig i sesongen. Klubben har ingen nye skadeproblemer.	32:38
2012-2019_tape_14425	tape	Overraskende stort underskudd for Tesla FOTO: David Zalubowski, TT Nyhetsbyrån. Teslas inntekter økte, men langt fra så mye som markedet hadde forventet. I årets første kvartal tapte elbilprodusenten over 700 millioner dollar. Tesla hadde på forhånd varslet et underskudd etter at det for første gang i sin 15 år lange historie avsluttet 2018 med overskudd i to kvartaler på rad. Tapet i første kvartal på 702 millioner dollar (rundt 6 milliarder kroner), kommer til tross for at omsetningen økte med nesten 40 prosent til 3,5 milliarder dollar. Dette er likevel langt mindre enn markedets forventninger på 5,42 milliarder dollar i omsetning.	177:182
1980-1990_tape_260	tape	Fullverdif orsikring for bygninger ble lansert i krigsårene og er etter hvert blitt et viktig middel til å motvirke underforsikring av verdier. Hadde forsikringstakeren en for lav forsikringssum, ble erstatningen redusert i samme grad som forsikringssummen var lavere enn den virkelige verdi. Produktene i skadeforsikring tar sikte på situasjoner som omfattes av «klassiske» forsikringsbegreper - som at skaden eUer tapet skal skje uventet og tilfeldig og ved en uforutsett begivenhet.	416:421
2012-2019_tape_5554	tape	Ifølge Oljefondets direktør Yngve Slyngstads resultatpresentasjon falt verdien av fondets BP-aksjer med 8,3 milliarder i andre kvartal i 2010 - det største tapet på en enkeltinvestering i det kvartalet.	156:161
1980-1990_tape_528	tape	Overfor disse må ansvarsgrunnlaget etter alminnelige rettsgrunnsetninger enten vaere garanti eller rettsbrudd. Erstatningsregelen i fjerde punktum gir bare adgang til å kreve erstatning så langt tapet skriver seg fra at den som står for salget har utvist skyld eller det foreligger annet grunnlag. Erstatningen er imidlertid ikke nødvendigvis betinget av at det foreligger mangler.	195:200
2012-2019_tape_12250	tape	Tapet var én ting – de ville ikke etterlate søppel på tribunen.	0:5
1980-1990_tape_144	tape	Tallene kan tyde på noe lavere sykmeldingsfrekvens blant prosjektpasienter enn blant ordinaere pasienter, men forskjellen er ikke stor. Tabell 25. Andel med selvrapportert sykmelding på henvisningstidspunktet blant pasienter behandlet henholdsvis ordinaert og i prosjekt ved Moss sykehus okt. 87 - mai 89. Ved Sarpsborg sykehus er det vanskelig å anslå omfanget av sykefråvaer blant prosjektpasientene på grunn av det store tapet av data fra databasen for behandlede pasienter (jfr. avsnitt 1.5).	424:429
2012-2019_tape_7222	tape	Tapet for laererne var forskjellen i ny og gammel lønn fra 1. mai til 1. september.	0:5
1980-1990_tape_588	tape	Erstatningsordningene gjelder dessuten bare ulykker som et anlegg i en konvensjonsstat er ansvarlig for. b. Dersom tapet overstiger det begrensningsbeløpet som anleggsinnehaveren er ansvarlig for, bestemmer tilleggskonvensjonen at den stat hvor anlegget hører hjemme, skal vaere ansvarlig for det overskytende opp til 120 millioner SDR, ca 1,1 milliarder kroner, jfr. atomenergiloven § 40 jfr. § 41. (Ansvaret skal neves til 300 millioner SDR, ca 2,7 milliarder kroner.) Anleggsstaten skal dessuten vaere subsidiaert ansvarlig for at anleggsinnehaverens ansvar blir oppfylt, jfr. atomenergiloven § 39. Etter tilleggskonvensjonen skal det land som utbetaler erstatningsbeløp over 70 millioner SDR (som skal heves til 120 millioner SDR), kunne kreve regress av de andre konvensjonsstatene etter en bestemt fordelingsnøkkel.	115:120
2012-2019_tape_3950	tape	Hun var kritisk og kunnskapsrik nok. I dette sportsstudioet var det ingen kamp om den rette forståelsen av sykkelteknikk eller dopingmetoder der en av tidenes mest profesjonelle utøvere pr. definisjon ikke kunne tape.	212:216
1980-1990_tape_224	tape	Forsikringsordningen er bygget opp slik at tapet regnes opp til en fastsatt maksimums årslønn som pr. 1.4.1986 utgjorde kr. 219 500.	43:48
1980-1990_tape_45	tape	Forretningsdelen bør drives etter forretningsmessige kriterier basert på konkurransevilkår som er mest mulig like dem som det private marked har. Samtidig bør forretningsdelen drives med størst mulig profesjonalitet og gjennomføringsansvar i driften. Dette forutsetter bl.a. at selvfinansieringsprinsippet legges til grunn, slik at premieinntektene blir tilstrekkelige til å dekke tapene samt den del av de felles driftsutgifter som kan henføres til forretningsdelen. EF-landene er i ferd med å omlegge sine garantiordninger for handel innenfor EF-området, slik at garantigivning på kortsiktige kommersielle kreditter skal gjøres helt ut selvfinansierende.	381:387
1980-1990_tape_393	tape	Men ofte snakkes det om kompensasjon også når produksjonen og inntektsopptjeningen i samfunnet vil bli redusert, og det er snakk om mye mer enn at produktivitetsøkningen oppveier dette tapet med et kort etterslep i tid.	185:190
1980-1990_tape_172	tape	Og det er nå innført en yrkesskadeforsikring som vil dekke hele tapet også for disse skadene. Utvalget foreslår på denne bakgrunn at det ikke skal ytes uførepensjon ved lavere uføregrader enn 30 prosent.	64:69
2012-2019_tape_14352	tape	Det måtte tilsynelatende en skandale til for at han skal tape.	57:61
1980-1990_tape_439	tape	Med den sterke ekspropriasjonstankegang som ligger bak beregningene (utbytte pr. km 2 skal erstattes), virker det videre inkonsekvent å legge til grunn en samfunnsskapt verdi ved beregning av tapets størrelse (se mindretallets uttalelse under kap. XIII 1.4 b).	192:198
2012-2019_tape_15312	tape	Tapet onsdag var PSGs annet på bare noen få dager og det tredje totalt i serien denne sesongen. Søndag tapte serielederen hele 1-5 mot Lille. Det åpnet riktignok lovende for storklubben.	103:108
2012-2019_tape_15582	tape	"Selv om vi i forrige punkt presiserte at du bør vaere konkret, skal folk få lyst på det du selger også. I stedet for å skrive ""Reise til Barcelona for to"", vil det vekke mer engasjement å beskrive sand under taerne, kjøpesenter et stykke unna, og herlig tapas på hvert gatehjørne. #4. Pris riktig"	254:259
1980-1990_tape_165	tape	Erstatningen for fremtidig tap skal dermed i prinsippet utgjøre det fulle fremtidige tapet slik dette fortoner seg på tidpunktet for oppgjøret.	27:30
2012-2019_tape_11735	tape	På kjøtt, sjømat og grønnsaker er det en stor uutnyttet råvarerikdom, sier han. At Dalelv vinner denne konkurransen med en faglig komplisert, men enkel oppskrift på torsk som urørt råvare, håper Sørvig kan bidra til å en ny interesse rundt den kreativiteten en tapas åpner for. - Tapas er på en måte «miniatyrkjøkken», der smakskombinasjoner fra mange råvarer skal harmonere i ett tygg.	261:266
2012-2019_tape_748	tape	- Til tross for tapet av fem naere kolleger, og med ett fly for lite, har de stått på og løst sine oppdrag. På toppen av det har de evnet å stille ett fly med mannskap til tjeneste i Afghanistan nå fra september, sier Strøm-Erichsen.	16:21
1980-1990_tape_143	tape	Ved dom kan det imidlertid bestemmes at et senere registrert frivillig rettserverv skal gå foran det tidligere registrerte. Vilkårene for dette er: 1. at erververen av den senere registrerte rett var i god tro da hans erverv ble dagbokført, 2. at erververen om hans rett skulle stå tilbake, ville lide uforskyldt tap fordi han har stolt på skipsregisteret, og 3. at tapet for erververen ville vaere vesentlig større enn for den annen om dennes rett måtte vike, eller at det ville føre til vesentlige forstyrrelser i senere registrerte rettsforhold om den registrerte, men feilaktig innførte rett skulle gå foran.	313:316
2012-2019_tavle_102	tavle	- Opplegget er enkelt: Menyen er skriblet ned på en hvit tavle rett ved inngangen, og den består i hovedsak av dagens fangst, sier Putkowski.	57:62
2012-2019_tavle_888	tavle	Flere av de falne på denne tavlen omkom i krigshandlinger på havet, og ble aldri funnet. Dermed ble minnetavla også oppfattet som det naermeste man kommer et gravsted.	27:33
1980-1990_tavle_2	tavle	Velstyret sørget for å ta ned tavla inntil maling igjen kunne skaffes.	30:35
