identifier1	identifier2	lemma	mean_disagreement_cleaned	judgments
davidis_kochbuch_1879-4001-22	littrow_weltsystem03_1836-2190-12	ausspannen	1.0	[3, 4]
davidis_kochbuch_1849-4857-37	vogt_briefe02_1851-227-17	ausspannen	1.0	[3, 4]
davidis_kochbuch_1849-4857-37	immermann_muenchhausen02_1839-1222-16	ausspannen	0.0	[4, 4]
davidis_kochbuch_1849-4857-37	eckstein_dudler_1893-128-6	ausspannen	1.0	[2, 1]
roux_kampf_1881-1544-21	vogt_briefe02_1851-227-17	ausspannen	0.0	[4, 4]
26120215_1963_09_26_01_035.tcf.xml-24-24	urbanitzky_electricitaet_1885-4268-24	ausspannen	0.6666666666666666	[3, 4, 4]
ludwig_physiologie02_1856-1585-37	vogt_briefe02_1851-227-17	ausspannen	0.6666666666666666	[4, 3, 4]
26120215_1963_09_26_01_035.tcf.xml-24-24	treitschke_geschichte03_1885-6239-7	ausspannen	1.3333333333333333	[1, 3, 1]
2532889X_1980-10-18_01_072.tcf.xml-9-15	arnimb_goethe01_1835-2022-28	ausspannen	0.0	[1, 1]
2532889X_1980-10-18_01_072.tcf.xml-9-15	chamisso_schlemihl_1814-93-5	ausspannen	0.0	[1, 1, 1]
2532889X_1980-10-18_01_072.tcf.xml-9-15	sanders_glassbrenner_1870-8-18	ausspannen	0.0	[2, 2]
2532889X_1980-10-18_01_072.tcf.xml-9-15	vogt_briefe02_1851-227-17	ausspannen	0.0	[1, 1]
2532889X_1980-10-18_01_072.tcf.xml-9-15	vogt_thierstaaten_1851-1792-10	ausspannen	0.0	[1, 1, 1]
2532889X_1980-10-18_01_072.tcf.xml-9-15	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	0.0	[2, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	2532889X_1982-03-23_01_152.tcf.xml-37-11	ausspannen	0.6666666666666666	[2, 3, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	2532889X_1973-02-10_01_293.tcf.xml-17-19	ausspannen	0.0	[2, 2]
2532889X_1980-10-18_01_072.tcf.xml-9-15	26120215_1989_05_17_01_187.tcf.xml-57-12	ausspannen	0.0	[4, 4]
2532889X_1958-08-28_01_036.tcf.xml-35-20	2532889X_1986-01-11_01_217.tcf.xml-5-4	ausspannen	1.0	[2, 1]
2532889X_1981-05-02_01_137.tcf.xml-113-29	blumenbach_knochen_1807-4153-12	ausspannen	0.0	[1, 1, 0]
ludwig_physiologie01_1852-5686-26	vogt_briefe02_1851-227-17	ausspannen	1.0	[4, 3]
26120215_1972_11_21_01_108.tcf.xml-32-5	treitschke_geschichte03_1885-6239-7	ausspannen	0.0	[1, 1]
2532889X_1966-01-11_01_157.tcf.xml-24-12	2532889X_1971-02-01_01_188.tcf.xml-20-15	ausspannen	0.0	[4, 4]
2532889X_1966-01-11_01_157.tcf.xml-24-12	falke_trachten01_1858-3379-29	ausspannen	1.0	[2, 1]
2532889X_1966-01-11_01_157.tcf.xml-24-12	vogt_briefe02_1851-227-17	ausspannen	0.0	[1, 1]
26120215_1950_08_09_01_233.tcf.xml-12-27	blumenbach_naturgeschichte_1832-846-25	ausspannen	0.0	[1, 1]
26120215_1950_08_09_01_233.tcf.xml-12-27	alexis_ruhe03_1852-4633-13	ausspannen	0.0	[1, 1, 0, 1]
26120215_1950_08_09_01_233.tcf.xml-12-27	26120215_1970_06_01_01_089.tcf.xml-75-11	ausspannen	1.0	[1, 2]
26120215_1950_08_09_01_233.tcf.xml-12-27	26120215_1968_11_17_01_570.tcf.xml-28-9	ausspannen	1.0	[1, 2]
26120215_1950_08_09_01_233.tcf.xml-12-27	26120215_1963_09_26_01_035.tcf.xml-24-24	ausspannen	2.0	[3, 1]
26120215_1950_08_09_01_233.tcf.xml-12-27	26120215_1956_11_04_02_103.tcf.xml-11-19	ausspannen	2.0	[1, 3]
26120215_1950_07_18_01_213.tcf.xml-3-21	immermann_muenchhausen02_1839-1222-16	ausspannen	0.6666666666666666	[1, 1, 2]
26120215_1950_07_18_01_213.tcf.xml-3-21	eckstein_dudler_1893-128-6	ausspannen	0.6666666666666666	[1, 2, 2]
26120215_1950_07_18_01_213.tcf.xml-3-21	26120215_1972_11_21_01_108.tcf.xml-32-5	ausspannen	0.0	[4, 4]
26120215_1962_01_18_01_225.tcf.xml-19-3	blumenbach_knochen_1807-4153-12	ausspannen	0.0	[1, 1]
26120215_1962_01_18_01_225.tcf.xml-19-3	treitschke_geschichte03_1885-6239-7	ausspannen	0.5	[1, 1, 2, 1]
26120215_1987_01_09_01_151.tcf.xml-18-15	eckstein_dudler_1893-128-6	ausspannen	0.5	[1, 2, 2, 2]
26120215_1987_01_09_01_151.tcf.xml-18-15	immermann_muenchhausen02_1839-1222-16	ausspannen	0.0	[1, 1]
26120215_1951_06_01_01_228.tcf.xml-7-13	26120215_1963_07_21_01_214.tcf.xml-30-20	ausspannen	0.0	[4, 4]
2532889X_1951-01-21_01_114.tcf.xml-28-10	2532889X_1961-07-06_01_113.tcf.xml-31-2	ausspannen	0.0	[1, 1]
2532889X_1951-01-21_01_114.tcf.xml-28-10	26120215_1975_12_10_01_051.tcf.xml-90-2	ausspannen	0.0	[4, 4]
26120215_1951_06_01_01_228.tcf.xml-7-13	26120215_1975_05_31_01_323.tcf.xml-9-5	ausspannen	0.0	[4, 4]
2532889X_1981-05-02_01_137.tcf.xml-113-29	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	0.6666666666666666	[2, 3, 3]
steub_tirol_1846-6805-20	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	1.0	[1, 2]
muellner_kaliber_1829-421-5	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	1.0	[4, 4, 2, 4]
chamisso_schlemihl_1814-93-5	vogt_briefe02_1851-227-17	ausspannen	0.5	[4, 4, 4, 3]
chamisso_schlemihl_1814-93-5	falke_trachten01_1858-3379-29	ausspannen	0.0	[4, 4]
chamisso_schlemihl_1814-93-5	eckstein_dudler_1893-128-6	ausspannen	1.0	[2, 1]
steinen_naturvoelker_1894-7017-4	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	1.0	[1, 2]
26120215_1963_09_26_01_035.tcf.xml-24-24	tieck_phantasus01_1812-343-47	ausspannen	0.6666666666666666	[1, 1, 2]
2532889X_1981-05-02_01_137.tcf.xml-113-29	treitschke_geschichte03_1885-6239-7	ausspannen	0.0	[1, 1]
26120215_1985_10_26_01_442.tcf.xml-59-24	alexis_ruhe03_1852-4633-13	ausspannen	1.0	[1, 0, 2]
26120215_1985_10_26_01_442.tcf.xml-59-24	eckstein_dudler_1893-128-6	ausspannen	1.0	[1, 2]
26120215_1985_10_26_01_442.tcf.xml-59-24	treitschke_geschichte03_1885-6239-7	ausspannen	0.0	[4, 4]
26120215_1985_11_06_01_226.tcf.xml-36-23	alexis_ruhe03_1852-4633-13	ausspannen	0.0	[3, 3]
26120215_1985_11_06_01_226.tcf.xml-36-23	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	1.0	[2, 1]
26120215_1963_09_26_01_035.tcf.xml-24-24	poelitz_poetik_1825-488-8	ausspannen	1.0	[0, 3, 2]
26120215_1963_09_26_01_035.tcf.xml-24-24	26120215_1968_11_17_01_570.tcf.xml-28-9	ausspannen	1.3333333333333333	[1, 2, 3]
26120215_1962_01_18_01_225.tcf.xml-19-3	26120215_1970_06_01_01_089.tcf.xml-75-11	ausspannen	0.0	[4, 4, 4]
26120215_1951_06_01_01_228.tcf.xml-7-13	treitschke_geschichte03_1885-6239-7	ausspannen	1.0	[1, 2]
26120215_1985_10_26_01_442.tcf.xml-59-24	blumenbach_knochen_1807-4153-12	ausspannen	0.0	[4, 4]
2532889X_1958-08-28_01_036.tcf.xml-35-20	2532889X_1988-09-29_01_066.tcf.xml-14-10	ausspannen	0.0	[2, 2]
strouhal_tonerregung_1878-125-32	vogt_briefe02_1851-227-17	ausspannen	3.0	[1, 4]
strouhal_tonerregung_1878-161-22	treitschke_geschichte03_1885-6239-7	ausspannen	0.0	[3, 3]
2532889X_1958-08-28_01_036.tcf.xml-35-20	boerne_paris01_1832-2103-9	ausspannen	0.6666666666666666	[1, 2, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	blumenbach_naturgeschichte_1832-846-25	ausspannen	0.6	[2, 2, 1, 0, 1, 2, 1]
2532889X_1958-08-28_01_036.tcf.xml-35-20	blumenbach_naturgeschichte_1803-798-25	ausspannen	1.0	[2, 1]
laube_europa03_1837-1633-25	steinen_naturvoelker_1894-13972-26	ausspannen	0.0	[1, 1]
eckstein_dudler_1893-128-6	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	1.0	[3, 4]
eckstein_dudler_1893-128-6	vogt_thierstaaten_1851-1792-10	ausspannen	0.0	[1, 1]
eckstein_dudler_1893-128-6	vogt_briefe02_1851-5420-23	ausspannen	0.0	[1, 1]
eckstein_dudler_1893-128-6	vogt_briefe02_1851-227-17	ausspannen	0.0	[1, 1]
eckstein_dudler_1893-128-6	vogt_briefe02_1851-2090-25	ausspannen	0.0	[1, 1]
eckstein_dudler_1893-128-6	virchow_cellularpathologie_1858-3493-16	ausspannen	0.0	[1, 1, 1]
eckstein_dudler_1893-128-6	treviranus_biologie06_1822-3007-14	ausspannen	1.0	[2, 1]
eckstein_dudler_1893-128-6	treviranus_biologie06_1822-2667-11	ausspannen	0.6666666666666666	[1, 2, 1]
eckstein_dudler_1893-128-6	strouhal_tonerregung_1878-125-32	ausspannen	1.0	[2, 1]
eckstein_dudler_1893-128-6	steinen_naturvoelker_1894-13972-26	ausspannen	0.0	[1, 1]
eckstein_dudler_1893-128-6	schwab_sagen01_1838-3289-48	ausspannen	1.0	[1, 2]
eckstein_dudler_1893-128-6	sanders_glassbrenner_1870-8-18	ausspannen	1.0	[3, 4]
eckstein_dudler_1893-128-6	roux_kampf_1881-1544-21	ausspannen	0.6666666666666666	[1, 1, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	davidis_kochbuch_1849-4857-37	ausspannen	1.0	[2, 1]
26120215_1961_10_29_01_395.tcf.xml-88-15	vogt_briefe02_1851-227-17	ausspannen	0.0	[3, 3]
26120215_1961_10_29_01_395.tcf.xml-88-15	sanders_glassbrenner_1870-8-18	ausspannen	0.0	[1, 1]
26120215_1961_10_29_01_395.tcf.xml-88-15	immermann_muenchhausen02_1839-1222-16	ausspannen	1.0	[3, 4]
immermann_muenchhausen03_1839-1432-26	vogt_briefe02_1851-227-17	ausspannen	1.0	[4, 3]
26120215_1953_12_23_01_037.tcf.xml-9-9	vogt_briefe02_1851-227-17	ausspannen	1.0	[2, 1]
falke_trachten02_1858-1684-27	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	1.0	[2, 1]
falke_trachten02_1858-1684-27	vogt_briefe02_1851-227-17	ausspannen	1.0	[3, 4]
26120215_1953_12_23_01_037.tcf.xml-9-9	eckstein_dudler_1893-128-6	ausspannen	0.0	[4, 4]
falke_trachten01_1858-3379-29	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	1.3333333333333333	[1, 3, 2]
falke_trachten01_1858-3379-29	strouhal_tonerregung_1878-216-13	ausspannen	0.6666666666666666	[4, 4, 3]
falke_trachten01_1858-3379-29	rueckert_brahmane05_1839-2336-9	ausspannen	1.3333333333333333	[3, 4, 2]
eckstein_dudler_1893-128-6	mueller_staatskunst02_1809-567-49	ausspannen	0.0	[1, 1]
falke_trachten01_1858-3379-29	roux_kampf_1881-1544-21	ausspannen	1.0	[3, 4]
falke_trachten01_1858-3379-29	ludwig_physiologie02_1856-1585-37	ausspannen	0.6666666666666666	[2, 3, 3]
falke_trachten01_1858-3379-29	immermann_muenchhausen02_1839-1222-16	ausspannen	0.0	[4, 4, 4, 4]
26120215_1953_12_23_01_037.tcf.xml-9-9	alexis_ruhe03_1852-4633-13	ausspannen	0.0	[1, 1]
26120215_1953_12_23_01_037.tcf.xml-9-9	26120215_1988_12_20_01_113.tcf.xml-11-4	ausspannen	0.0	[4, 4]
26120215_1953_12_23_01_037.tcf.xml-9-9	26120215_1964_11_14_01_244.tcf.xml-8-2	ausspannen	0.0	[1, 1]
laube_europa0201_1837-327-10	vogt_briefe02_1851-227-17	ausspannen	0.6666666666666666	[1, 1, 2]
26120215_1961_10_29_01_395.tcf.xml-88-15	eckstein_dudler_1893-128-6	ausspannen	0.0	[2, 2]
laube_europa0201_1837-327-10	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	0.0	[4, 4]
falke_trachten01_1858-3379-29	mueller_hellenische03_1824-4335-46	ausspannen	1.0	[4, 3]
eckstein_dudler_1893-128-6	lasswitz_planeten02_1897-8147-4	ausspannen	0.0	[1, 1]
eckstein_dudler_1893-128-6	lasswitz_planeten01_1897-5368-24	ausspannen	0.6666666666666666	[1, 2, 1]
eckstein_dudler_1893-128-6	immermann_muenchhausen03_1839-1432-26	ausspannen	0.0	[1, 1]
2532889X_1964-06-06_01_120.tcf.xml-73-12	vogt_briefe02_1851-227-17	ausspannen	0.4	[1, 1, 2, 1, 1]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1972_11_21_01_108.tcf.xml-32-5	ausspannen	1.0	[1, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1968_11_17_01_570.tcf.xml-28-9	ausspannen	0.0	[2, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1968_04_07_01_397.tcf.xml-68-10	ausspannen	0.0	[2, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1968_02_04_01_125.tcf.xml-18-6	ausspannen	1.0	[1, 0, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1961_10_29_01_395.tcf.xml-88-15	ausspannen	1.6	[3, 1, 3, 0, 4, 1]
2532889X_1964-08-15_01_126.tcf.xml-10-46	eckstein_dudler_1893-128-6	ausspannen	1.0	[1, 2]
2532889X_1964-08-15_01_126.tcf.xml-10-46	treitschke_geschichte03_1885-6239-7	ausspannen	1.0	[3, 4]
2532889X_1964-06-06_01_120.tcf.xml-73-12	mueller_hellenische03_1824-4335-46	ausspannen	0.0	[1, 1]
strouhal_tonerregung_1878-244-10	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	0.6666666666666666	[2, 3, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1957_11_09_01_178.tcf.xml-10-17	ausspannen	1.3333333333333333	[3, 1, 3]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1953_12_23_01_037.tcf.xml-9-9	ausspannen	1.3333333333333333	[1, 3, 0, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1953_09_17_01_170.tcf.xml-5-12	ausspannen	1.0	[1, 2]
strouhal_tonerregung_1878-216-13	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	1.0	[1, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1949_11_11_01_243.tcf.xml-34-4	ausspannen	0.0	[2, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1949_01_12_01_024.tcf.xml-1-34	ausspannen	1.0	[1, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	2532889X_1990-04-18_01_270.tcf.xml-2-34	ausspannen	0.0	[2, 2, 2]
strouhal_tonerregung_1878-216-13	treitschke_geschichte03_1885-6239-7	ausspannen	1.0	[3, 4]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1960_04_15_01_377.tcf.xml-13-12	ausspannen	1.0	[1, 2]
26120215_1962_01_18_01_225.tcf.xml-19-3	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	0.6666666666666666	[1, 2, 2]
2532889X_1964-06-06_01_120.tcf.xml-73-12	laube_europa0201_1837-327-10	ausspannen	2.0	[1, 3]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1977_10_15_01_409.tcf.xml-12-6	ausspannen	0.0	[1, 1]
eckstein_dudler_1893-128-6	hartwig_erziehung_1847-527-32	ausspannen	0.0	[1, 1]
eckstein_dudler_1893-128-6	fontane_brandenburg04_1882-617-18	ausspannen	0.0	[4, 4]
26120215_1953_09_17_01_170.tcf.xml-5-12	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	0.0	[2, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	blumenbach_naturgeschichte_1803-513-20	ausspannen	1.0	[2, 1]
2532889X_1958-08-28_01_036.tcf.xml-35-20	blumenbach_knochen_1807-4106-61	ausspannen	1.3333333333333333	[3, 1, 1]
2532889X_1958-08-28_01_036.tcf.xml-35-20	blumenbach_knochen_1807-2530-32	ausspannen	0.0	[1, 1]
26120215_1953_09_17_01_170.tcf.xml-5-12	immermann_muenchhausen02_1839-1222-16	ausspannen	0.0	[1, 1, 1]
26120215_1953_09_17_01_170.tcf.xml-5-12	burckhardt_cicerone_1855-18610-52	ausspannen	0.0	[1, 1]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1975_09_02_01_194.tcf.xml-13-12	ausspannen	0.0	[2, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	arnimb_goethe01_1835-2022-28	ausspannen	0.0	[1, 1]
2532889X_1964-06-06_01_120.tcf.xml-73-12	2532889X_1969-08-05_01_200.tcf.xml-9-40	ausspannen	0.0	[3, 3]
2532889X_1964-06-06_01_120.tcf.xml-73-12	26120215_1979_03_03_01_253.tcf.xml-8-26	ausspannen	0.0	[1, 1]
2532889X_1964-06-06_01_120.tcf.xml-73-12	26120215_1979_05_21_01_090.tcf.xml-9-10	ausspannen	1.0	[3, 0, 2]
2532889X_1964-06-06_01_120.tcf.xml-73-12	alexis_ruhe03_1852-4633-13	ausspannen	0.0	[1, 0, 1]
2532889X_1958-08-28_01_036.tcf.xml-35-20	alexis_ruhe03_1852-4633-13	ausspannen	1.1666666666666667	[2, 1, 3, 0, 1]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1988_12_20_01_113.tcf.xml-11-4	ausspannen	0.6666666666666666	[3, 0, 3, 2]
2532889X_1958-08-28_01_036.tcf.xml-35-20	26120215_1980_05_06_01_028.tcf.xml-5-26	ausspannen	0.0	[2, 2, 2]
2532889X_1964-06-06_01_120.tcf.xml-73-12	eckstein_dudler_1893-128-6	ausspannen	0.0	[2, 2]
26120215_1953_09_17_01_170.tcf.xml-5-12	26120215_1963_07_21_01_214.tcf.xml-30-20	ausspannen	0.0	[4, 4, 4]
2532889X_1946-05-08_01_052.tcf.xml-46-13	26120215_1975_12_10_01_051.tcf.xml-90-2	ausspannen	0.0	[2, 0, 2]
26120215_1951_06_01_01_228.tcf.xml-7-13	eckstein_dudler_1893-128-6	ausspannen	1.0	[1, 2]
26120215_1963_07_21_01_214.tcf.xml-30-20	blumenbach_naturgeschichte_1816-481-20	ausspannen	0.0	[1, 1]
2532889X_1973-06-04_01_063.tcf.xml-13-23	eckstein_dudler_1893-128-6	ausspannen	1.0	[1, 2]
2532889X_1973-06-04_01_063.tcf.xml-13-23	poelitz_poetik_1825-488-8	ausspannen	1.0	[0, 1, 2]
26120215_1973_04_21_01_145.tcf.xml-7-16	blumenbach_knochen_1807-4153-12	ausspannen	0.0	[1, 1, 1]
2532889X_1957-07-06_01_136.tcf.xml-1-17	2532889X_1973-06-04_01_063.tcf.xml-13-23	ausspannen	0.6666666666666666	[1, 2, 1]
26120215_1973_04_21_01_145.tcf.xml-7-16	eckstein_dudler_1893-128-6	ausspannen	0.0	[2, 2]
26120215_1963_07_21_01_214.tcf.xml-30-20	eckstein_dudler_1893-128-6	ausspannen	1.0	[1, 2]
26120215_1963_07_21_01_214.tcf.xml-30-20	daguerre_daguerrereotyp_1839-388-46	ausspannen	0.0	[1, 1]
2532889X_1957-07-06_01_136.tcf.xml-1-17	daguerre_daguerrereotyp_1839-388-46	ausspannen	0.0	[1, 1]
26120215_1963_07_21_01_214.tcf.xml-30-20	boerne_paris01_1832-2201-14	ausspannen	0.6666666666666666	[1, 2, 2]
2532889X_1957-07-06_01_136.tcf.xml-1-17	26120215_1987_01_09_01_151.tcf.xml-18-15	ausspannen	0.0	[4, 4]
2532889X_1957-07-06_01_136.tcf.xml-1-17	sanders_glassbrenner_1870-8-18	ausspannen	1.0	[1, 2]
26120215_1963_07_21_01_214.tcf.xml-30-20	fontane_brandenburg04_1882-617-18	ausspannen	1.0	[1, 2]
2532889X_1957-07-06_01_136.tcf.xml-1-17	26120215_1980_11_01_01_076.tcf.xml-14-5	ausspannen	0.0	[4, 4, 4]
2532889X_1957-07-06_01_136.tcf.xml-1-17	26120215_1980_05_06_01_028.tcf.xml-5-26	ausspannen	0.0	[4, 4]
2532889X_1957-07-06_01_136.tcf.xml-1-17	26120215_1977_10_15_01_409.tcf.xml-12-6	ausspannen	1.0	[4, 4, 4, 2]
2532889X_1957-07-06_01_136.tcf.xml-1-17	26120215_1975_09_02_01_194.tcf.xml-13-12	ausspannen	0.0	[4, 4, 4]
2532889X_1957-07-06_01_136.tcf.xml-1-17	26120215_1975_05_31_01_323.tcf.xml-9-5	ausspannen	0.0	[4, 4]
2532889X_1973-06-04_01_063.tcf.xml-13-23	alexis_ruhe03_1852-4633-13	ausspannen	0.0	[1, 1, 0]
2532889X_1973-06-04_01_063.tcf.xml-13-23	26120215_1970_06_01_01_089.tcf.xml-75-11	ausspannen	0.0	[1, 1]
arnimb_goethe01_1835-2022-28	eckstein_dudler_1893-128-6	ausspannen	0.0	[1, 1]
2532889X_1957-07-06_01_136.tcf.xml-1-17	chamisso_schlemihl_1814-93-5	ausspannen	0.5	[1, 2, 1, 1]
2532889X_1988-09-29_01_066.tcf.xml-14-10	26120215_1963_07_21_01_214.tcf.xml-30-20	ausspannen	0.0	[4, 4]
kuernberger_amerikamuede_1855-3025-34	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	0.6666666666666666	[1, 1, 2]
2532889X_1946-05-08_01_052.tcf.xml-46-13	falke_trachten01_1858-3379-29	ausspannen	0.0	[1, 1, 1]
2532889X_1957-07-06_01_136.tcf.xml-1-17	steinen_naturvoelker_1894-7017-4	ausspannen	1.0	[2, 1]
alexis_ruhe03_1852-4633-13	arnim_wunderhorn03_1808-1536-33	ausspannen	1.3333333333333333	[1, 3, 1, 3]
alexis_ruhe03_1852-4633-13	arnimb_goethe01_1835-2022-28	ausspannen	1.3333333333333333	[1, 2, 3]
2532889X_1987-07-18_01_318.tcf.xml-20-8	alexis_ruhe03_1852-4633-13	ausspannen	0.0	[1, 0, 1]
2532889X_1987-07-18_01_318.tcf.xml-20-8	blumenbach_knochen_1807-4153-12	ausspannen	0.0	[1, 1]
2532889X_1957-07-06_01_136.tcf.xml-1-17	26120215_1968_02_04_01_125.tcf.xml-18-6	ausspannen	0.0	[4, 4, 4]
kuernberger_amerikamuede_1855-3025-34	vogt_briefe02_1851-227-17	ausspannen	0.0	[3, 3]
sanders_glassbrenner_1870-8-18	vogt_briefe02_1851-227-17	ausspannen	0.0	[1, 1]
2532889X_1949-11-09_01_074.tcf.xml-22-15	2532889X_1957-07-06_01_136.tcf.xml-1-17	ausspannen	0.0	[4, 4]
2532889X_1949-11-09_01_074.tcf.xml-22-15	26120215_1964_11_14_01_244.tcf.xml-8-2	ausspannen	0.0	[4, 4]
2532889X_1957-07-06_01_136.tcf.xml-1-17	burckhardt_cicerone_1855-18610-52	ausspannen	0.6666666666666666	[1, 2, 1]
vogt_briefe01_1851-6571-31	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	1.3333333333333333	[1, 3, 1]
arnimb_goethe01_1835-2022-28	vogt_briefe02_1851-227-17	ausspannen	1.0	[2, 4, 3, 3]
2532889X_1973-06-04_01_063.tcf.xml-13-23	26120215_1955_05_26_01_040.tcf.xml-48-36	ausspannen	0.0	[1, 1]
2532889X_1973-06-04_01_063.tcf.xml-13-23	26120215_1963_09_26_01_035.tcf.xml-24-24	ausspannen	0.0	[1, 1]
kuernberger_amerikamuede_1855-3025-34	strouhal_tonerregung_1878-216-13	ausspannen	1.0	[3, 4]
2532889X_1957-07-06_01_136.tcf.xml-1-17	26120215_1963_09_26_01_035.tcf.xml-24-24	ausspannen	0.0	[2, 2]
2532889X_1957-07-06_01_136.tcf.xml-1-17	26120215_1961_07_11_01_223.tcf.xml-69-9	ausspannen	0.0	[4, 4]
2532889X_1957-07-06_01_136.tcf.xml-1-17	26120215_1960_04_15_01_377.tcf.xml-13-12	ausspannen	0.0	[1, 1]
2532889X_1973-02-10_01_293.tcf.xml-17-19	alexis_ruhe03_1852-4633-13	ausspannen	0.0	[1, 1, 1]
2532889X_1973-02-10_01_293.tcf.xml-17-19	26120215_1979_03_03_01_253.tcf.xml-8-26	ausspannen	0.0	[4, 4, 4]
baumstark_encyclopaedie_1835-8093-35	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	1.0	[2, 1]
baumstark_encyclopaedie_1835-8093-35	immermann_muenchhausen02_1839-1222-16	ausspannen	0.0	[4, 4, 4, 4]
arent_dichtercharaktere_1885-1223-28	eckstein_dudler_1893-128-6	ausspannen	0.6666666666666666	[1, 2, 1]
2532889X_1957-07-06_01_136.tcf.xml-1-17	26120215_1947_10_31_01_042.tcf.xml-21-32	ausspannen	0.0	[1, 1]
2532889X_1986-01-11_01_217.tcf.xml-5-4	26120215_1964_11_14_01_244.tcf.xml-8-2	ausspannen	0.0	[4, 4, 4]
2532889X_1986-01-11_01_217.tcf.xml-5-4	blumenbach_knochen_1807-2530-32	ausspannen	0.0	[1, 1, 1]
2532889X_1973-02-10_01_293.tcf.xml-17-19	eckstein_dudler_1893-128-6	ausspannen	1.0	[1, 2]
2532889X_1957-07-06_01_136.tcf.xml-1-17	pfeiffer_frauenfahrt03_1850-2999-32	ausspannen	0.0	[2, 2, 2]
2532889X_1986-01-11_01_217.tcf.xml-5-4	eckstein_dudler_1893-128-6	ausspannen	0.0	[2, 2, 2]
2532889X_1986-01-11_01_217.tcf.xml-5-4	falke_trachten01_1858-3379-29	ausspannen	1.0	[1, 2]
2532889X_1986-01-11_01_217.tcf.xml-5-4	treitschke_geschichte03_1885-6239-7	ausspannen	0.0	[1, 1]
pfeiffer_frauenfahrt03_1850-2999-32	wrangel_luxusfuhrwerk_1898-454-27	ausspannen	0.0	[4, 4, 4]
2532889X_1950-08-15_01_031.tcf.xml-4-15	2532889X_1958-08-28_01_036.tcf.xml-35-20	ausspannen	1.3333333333333333	[3, 0, 2, 1]
2532889X_1957-07-06_01_136.tcf.xml-1-17	blumenbach_naturgeschichte_1832-846-25	ausspannen	0.5	[1, 1, 2, 1]
2532889X_1950-08-15_01_031.tcf.xml-4-15	2532889X_1959-08-15_01_134.tcf.xml-39-12	ausspannen	0.6666666666666666	[1, 1, 2]
arent_dichtercharaktere_1885-1223-28	falke_trachten01_1858-3379-29	ausspannen	0.6666666666666666	[4, 3, 4]
pfeiffer_frauenfahrt03_1850-2999-32	vogt_briefe02_1851-227-17	ausspannen	0.6666666666666666	[1, 2, 1]
2532889X_1957-07-06_01_136.tcf.xml-1-17	brehm_thierleben06_1869-11221-13	ausspannen	0.0	[1, 1]
arnim_wunderhorn03_1808-1536-33	treitschke_geschichte03_1885-6239-7	ausspannen	1.3333333333333333	[2, 4, 3]
2532889X_1948-06-27_01_084.tcf.xml-9-4	falke_trachten01_1858-3379-29	ausspannen	0.6666666666666666	[1, 2, 1]
2532889X_1973-02-10_01_293.tcf.xml-17-19	immermann_muenchhausen03_1839-1432-26	ausspannen	0.0	[1, 1]
alexis_ruhe03_1852-4633-13	lasswitz_planeten02_1897-8147-4	ausspannen	1.0	[4, 3, 0]
2532889X_1957-07-06_01_136.tcf.xml-1-17	26120215_1955_12_18_02_208.tcf.xml-34-10	ausspannen	0.5	[1, 1, 2, 1]
