identifier	lemma	context	indices_target_token
2532889X_1978-12-06_01_108.tcf.xml-12-17	aufrechterhalten	Sie will ihre freundschaftlichen Beziehungen zu Indien, Bangladesh, Iran, Pakistan und der VR China aufrechterhalten und weiterentwickeln	100:116
2532889X_1959-03-27_01_104.tcf.xml-3-7	aufrechterhalten	"„Wir müssen hinsichtlich Westberlins eine Position aufrechterhalten, die es den zweieinhalb Millionen Einwohnern ermöglicht, ein Leben nach ihrer eigenen Wahl zu führen."""	51:67
2532889X_1961-08-31_01_005.tcf.xml-63-17	aufrechterhalten	In der Tat — ist es denn realistisch zu glauben, daß auf die Dauer ein Zustand aufrechterhalten werden kann, bei dem die einen Staaten, die in. der Ausnutzung der Kernenergie für Kriegszwecke weit vorgestürmt sind, weiterhin Berge von Atom-und Wasserstoffbomben auf der Grundlage der bereits von ihnen durchgeführten Versuche anhäufen, während die anderen die Hände in den Schoß legen und zusehen, wie sie in ihrer militärischen Macht immer weiter hinter den Atommächten zurückbleiben und folglich auch in der Möglichkeit, ihre Sicherheit zu gewährleisten.	79:95
26120215_1966_03_21_01_126.tcf.xml-4-0	aufrechterhalten	aufrechterhalten, sei eine Besserung der lateinamerikanischen Außenhandelslage nicht denkbar,	0:16
2532889X_1969-07-29_01_140.tcf.xml-14-15	aufrechterhalten	Im VEB Gasversorgung in Lichtenberg sind die Gaswerker bemüht, die Versorgung im vollen Umfange aufrechtzuerhalten.	96:114
2532889X_1952-11-06_01_003.tcf.xml-40-8	aufrechterhalten	Wenn die Brigaden die im Wettbewerb erreichten Leistungen aufrechterhalten, so bedeutet dies, daß die Grobblechfertigung im II. Halbjahr 1952 um etwa 600000 DM billiger sein wird als im Jahre 1951.	58:74
brunner_rechtsgeschichte02_1892-9290-10	aufrechterhalten	Der Grundsatz der Unanfechtbarkeit wurde nach älterem Rechte selbst dann aufrechterhalten, wenn beide Prozessparteien Königsurkunden vorlegten, die sich gegenseitig widersprachen.	73:89
mayer_verwaltungsrecht01_1895-4826-19	aufrechterhalten	Richtig ausgedrückt muss es heissen: der Befehl gilt schlechthin als rechtsverbindlich und muss als solcher obrigkeitlich durchgeführt und aufrechterhalten werden, soweit nicht Zuständigkeiten zur Nachprüfung seiner Gültigkeit begründet sind.	139:155
treitschke_geschichte04_1889-821-49	aufrechterhalten	Nikolaus fand es entsetzlich, daß der König der Barrikaden in den hohen Rath Europas eintreten solle; sein Diebitsch machte in Berlin den naiven Vorschlag, Frankreich dürfe nur zugelassen werden, wenn es sich verpflichte, die Verhältnisse Belgiens, wie sie vor der Revolution bestanden, aufrechtzuerhalten — worauf Friedrich Wilhelm kurzab erwiderte: „dies wird niemals erreicht werden können.“	287:305
2532889X_1951-05-27_01_082.tcf.xml-19-25	aufrechterhalten	zu erörtern, so bedeutet das, daß sie die gegenwärtige Spannung in Europa nicht beseitigen, sondern sie weiterhin im Interesse ihrer aggressiven Ziele aufrechterhalten wollen.	151:167
2532889X_1948-02-17_01_007.tcf.xml-9-16	aufrechterhalten	Die Imperialistischen Ambitionen der amerikanischen Ruhrinteressenten widersprechen dem französischen Sicherheitsstreben und bringen die nur noch mühsam aufrechterhaltene Soralisierungsfassade der Labour-Minister zum Einsturz.	153:170
2532889X_1957-08-09_01_033.tcf.xml-195-40	aufrechterhalten	Offensichtlich ist es nicht auf die günstige Position der gegenwärtigen Führer Westdeutschlands zurückzuführen, daß sie versuchen, ihre Politik auf so minderwertige Methoden aufzubauen offensichtlich rechnet Herr Adenauer damit, auf diese Weise seinen ständig sinkenden Einfluß im Lande aufrechtzuerhalten.	287:305
26120215_1947_04_04_01_156.tcf.xml-22-11	aufrechterhalten	Die Fürsorgerin, die standig die Verbindung zu ihrem „Schützling aufrechterhielt, hatte das bald herausgefunden, und sie suchte nach einem neuen Weg.	65:80
26120215_1976_03_13_01_064.tcf.xml-12-18	aufrechterhalten	Doch wird die Regierung große Schwierigkeiten haben, ihre Politik der Lohneinfrierung (mit Duldung der Gewerkschaftsführer) aufrechtzuerhalten, falls sie die Preisschlacht nicht gewinnt.	124:142
2532889X_1973-03-13_01_026.tcf.xml-8-24	aufrechterhalten	Die absolute Mehrheit, die sie im alten Parlament noch innehatte, kann sie in der neuen Nationalversammlung nur mit Hilfe verbündeter Parteien. aufrechterhalten.	144:160
26120215_1954_06_10_01_032.tcf.xml-9-16	aufrechterhalten	Er war der Sohn eines reichert Pflanzers *— wenigstens hatte der Vater den Ruf der Wohlhabenheit aufrechterhalten können, so -	97:113
26120215_1970_06_25_01_045.tcf.xml-23-46	aufrechterhalten	Wir meinen, daß er sich richtig orientiert hat, denn als Zulieferer von Gußerzeuenissen muß sich dieser Betrieb höhere Ziele stellen als 50 Prozent, weil ja schon die Finalproduzenten zur Jahrfcsmitte 50 Prozent erreichen müssen, um die Plankontinuität auch im zweiten Halbjahr voll aufrechtzuerhalten.	283:301
2532889X_1982-06-24_01_157.tcf.xml-72-15	aufrechterhalten	"Ginge es nach diesen Vorschlägen, könnten die USA nicht nur ihr strategisches Potential weitgehend aufrechterhalten, sondern auch ihr nukleares Hochrüstungsprogramm z. B. mit interkontinentalen „MX""-Raketen, strategischen Bombern vom Typ „B 1"" sowie Raketenträgern des Typs „Trident"" unbehelligt fortsetzen."	99:115
2532889X_1978-04-01_01_099.tcf.xml-5-25	aufrechterhalten	Jetzt, da Äthiopien der Aggression ein Ende gesetzt und sein Territorium gesäubert hat, versuchen die imperialistischen Mächte, die Spannung in diesem Raum aufrechtzuerhalten und auf diese Weise den Prozeß der Normalisierung der Beziehungen am Hörn von Afrika zu erschweren.	156:174
26120215_1963_06_01_01_068.tcf.xml-23-36	aufrechterhalten	„Solange es keinen Weltkomnrunismus gab, solange in Kuba nicht Fidel Castro und der Kommunismus regierten, so lange war es denkbar, auf diesem Kontinent Regime und Methoden des 19. Jahrhunderts notfalls mit Gewalt aufrechtzuerhalten.	214:232
2532889X_1948-12-05_01_111.tcf.xml-2-16	aufrechterhalten	Die geg « nwärtlee Brotration in der Blzone kann unter keinen Umständen bis zur nächsten Ernte aufrechterhalten werden.	95:111
2532889X_1967-08-09_01_101.tcf.xml-40-13	aufrechterhalten	Die USA sahen sich nicht mehr imstande, eine Resolution zugunsten des Aggressors aufrechtzuerhalten, da sie allgemeiner Ablehnung verfallen wäre	81:99
2532889X_1960-01-20_01_096.tcf.xml-34-29	aufrechterhalten	den der königlichen Reise an Jehte In der reaktionären Presse ein alter Gedanke wieder auf, nämlich die Idee einer belgisch-kongolesischen Gemeinschaft, die die dynastischen Verbindungen mit Belgien aufrechterhalten würde.	199:215
2532889X_1962-09-12_01_019.tcf.xml-4-17	aufrechterhalten	"Mit diesem neuen Willkürakt entlarvte sich das in der Frontstadt Westberlin als illegaler Überrest des zweiten Weltkrieges aufrechterhaltene sogenannte „Alliierte Reiseamt"" als eine Dienststelle der NATO, die auf Betreiben der westdeutschen Regierung dazu benutzt wird,, die friedliche Zusammenarbeit der Städte und ihrer Bürger zu stören und sich in die inneren Angelegenheiten und Souveränitätsrechte anderer Staaten einzumischen."	123:140
2532889X_1987-11-06_01_060.tcf.xml-22-45	aufrechterhalten	Sie sehen in diesen Konflikten einen Ausgangspunkt für imperialistisches Eindringen, mit dem das Ziel verfolgt wird, Raub und Ausplünderung der Reichtümer der Völker, insbesondere der Reichtümer der Dritten Welt, sowie die Ausbeutung der Arbeiter und Bauern sogar in ihren eigenen Ländern aufrechtzuerhalten.	289:307
26120215_1963_05_24_01_233.tcf.xml-96-75	aufrechterhalten	„Im Hinblick auf die weite Ausdehnung der besetzten Gebiete im Osten werden die für Sicherheitszwecke vorhandenen Kräfte in diesen Gebieten nur dann genügen, wenn jeder Widerstand bestraft wird, nicht durch gesetzliche Verfolgung des Schuldigen, sondern durch Verbreitung eines solchen Terrors durch die Wehrmacht, der geeignet ist, jede Neigung zum Widerstand unter der Bevölkerung auszumerzen... Kommandeure müssen die Mittel finden, um die Ordnung durch drakonische Maßnahmen aufrechtzuerhalten.	479:497
26120215_1979_02_23_01_095.tcf.xml-109-30	aufrechterhalten	Die Monopolbourgeoisie und die imperialistischen Mächte, die aus der Ausbeutung der Völker Simbabwes, Namibias und Südafrikas klingende Münze schlagen, sind um jeden Preis bestrebt, ihre Herrschaft aufrechtzuerhalten.	198:216
duehring_berufsbildung_1885-261-35	aufrechterhalten	Da mögen denn allenfalls die Mädchen in den Zwanzigern zusehen, wie sie sich mit einem Schock Jungen, die grade in den besten Flegeljahren sind, abfinden und unter der Bande Fleiss und Zucht aufrechterhalten.	191:207
treitschke_geschichte01_1879-1365-45	aufrechterhalten	Wenn es nicht gelang die kriegerischen Kräfte dieses Volkes noch einmal zu kühnem Wagen zusammenzuraffen und dem heiligen Reiche durch Preußens Waffen eine neue Verfassung zu schaffen, so ließ sich die gewaltsame Vereinigung der gesammten Staatsgewalt in einer Hand nicht mehr für die Dauer aufrechterhalten.	291:307
duehring_berufsbildung_1885-1253-20	aufrechterhalten	Es ist daher kein Wunder, wenn der mit allen Mitteln betriebene und, wenn verübt, mit allen Mitteln aufrechterhaltene Ehrendiebstahl und andere verwandte saubere Stückchen in der Gelehrtenclasse mehr grassiren, als in der ungelehrten der gemeine Diebstahl und die sonstigen Gaunerstreiche.	100:117
nn_nrhz183_1848-129-14	aufrechterhalten	Was wollt ihr denn mehr, als eine so fest garantirte, so streng aufrechterhaltene Ruhe?! —	64:81
mayer_verwaltungsrecht01_1895-5001-16	aufrechterhalten	Die Versagung ist rechtsgültig, wenn nach dem Sinne des Rechtssatzes das Verbot für diesen Fall aufrechterhalten werden soll oder die Aufrechterhaltung dem Ermessen der Behörde überlassen ist.	96:112
treitschke_geschichte03_1885-8467-21	aufrechterhalten	Die drei Städte hatten sich einst, als der große Hansebund zerfiel, verpflichtet den alten Namen und die alte Verbindung aufrechtzuerhalten, sie hatten während des Befreiungskrieges durch gemeinsame rührige diplomatische Arbeit ihre Wiederherstellung durchgesetzt und hielten auch im Frieden freundnachbarlich zusammen.	121:139
mayer_verwaltungsrecht02_1896-4079-14	aufrechterhalten	In gewissem Umfange sehen wir die freie Verfügung des Dienstherrn über das Amt schlechthin aufrechterhalten.	91:107
zoeckler_lehre_1879-1642-38	aufrechterhalten	Auch der aus der Hirnbildung von Jdioten oder Mikrocephalen entnommene Beweis für einen affenähnlichen Typus der Urmenschheit, in dessen Betonung K. Vogt sich eine Zeitlang gefiel und der noch immer von Häckel und einigen andren extremen Darwinisten aufrechtzuerhalten versucht wird, ist längst als nichtig dargethan worden.	250:268
treitschke_geschichte02_1882-3114-31	aufrechterhalten	Nach zweijähriger Berathung legte die Commission dem Monarchen die „Resultate“ ihrer Verhandlungen vor: sie empfahl, das rheinische Recht vorläufig, bis zur Revision der preußischen Gesetzbücher, aufrechtzuerhalten und schilderte in einem ausführlichen Gutachten, wie das Schwurgericht die Rechtsidee im Volke lebendig erhalte, das Gesetz beliebt mache, die Beamtenwillkür beschränke, die Einseitigkeit der juristischen Fachbildung durch die freie Welt-und Menschenkenntniß der Laien ergänze.	196:214
mayer_verwaltungsrecht01_1895-4445-8	aufrechterhalten	Unter der guten Ordnung des Gemeinwesens, die aufrechterhalten werden soll, verstehen wir also einen allgemeinen Zustand der Gesellschaft, bei welchem die in ihr enthaltenen Kräfte durch Schädlichkeiten, die ihnen bereitet werden, möglichst wenig beeinträchtigt werden.	46:62
nn_maehrisches243_1892-189-33	aufrechterhalten	Daraus ergebe sich, daß nach Ablauf des gegenwärtig zur Berathung stehenden Gesetzes die dreijährige Dienstzeit von selbst wieder aufleben würde, und daß die zweijährige nur durch rechtzeitige Vereinbarung eines neuen Gesetzes aufrechterhalten werden könnte.	227:243
nn_nrhz080_1848-105-8	aufrechterhalten	man sagt vielleicht, die Disziplin sei nicht aufrechtzuerhalten, ‒ aber man weiß sie doch in entgegengesetzten Fällen so prächtig zu handhaben?	45:63
treitschke_geschichte04_1889-1116-34	aufrechterhalten	Die kaiserlichen Truppen zogen im Juli ab, aber zugleich schloß Graf Lützow mit der dankbaren Curie einen geheimen Vertrag, kraft dessen Oesterreich sich verpflichtete, die Souveränität des Papstes unter allen Umständen aufrechtzuerhalten, also beim nächsten Aufstande den Kirchenstaat sogleich wieder zu besetzen.	220:238
laband_staatsrecht02_1878-2647-45	aufrechterhalten	Unterwirft sich der von der Verfügung Betroffene nicht freiwillig, was ihm im Allgemeinen unbenommen ist, so muß die höhere Verwaltungsbehörde, wenn ihr der Nachweis des mangelnden Rechtsgrundes erbracht ist, die Verfügung aufheben oder abändern; unzweckmäßige Verfügungen kann die höhere Behörde aufrechterhalten, wenn ihr die Aufhebung mit größeren Nachtheilen verbunden zu sein scheint, wie die Bestätigung.	297:313
nn_nrhz244_1849-350-53	aufrechterhalten	Insoferne aber in Ungarn, Siebenbürgen, Croatien und Slavonien, sammt dem croatischen Küstenlande und Fiume, für die eben angeführten Zweige der Gesetzgebung eigene, von jener für die übrigen Kronländer abweichende gesetzliche Normen und Einrichtungen bestehen, wird für diesen Theil der Gesetzgebung die Wirksamkeit der Landtageder zuerst genannten Kronländer aufrechterhalten.	361:377
2532889X_1966-10-18_01_075.tcf.xml-23-16	aufrechterhalten	Mit ihrer Hilfe wurde die Einheit der Arbeiterklasse in den Westsektoren Berlins hintertrieben, ihre Spaltung aufrechterhalten.	110:126
2532889X_1982-01-30_01_196.tcf.xml-524-17	aufrechterhalten	"Die zügellose Einschüchterung der Völker mit einer angeblichen „sowjetischen militärischen Bedrohung"" läßt sich nicht länger aufrechterhalten."	125:141
2532889X_1956-03-31_01_005.tcf.xml-33-20	aufrechterhalten	Hauiptstäditen der Partnerstaaten des Abkommens einrichten; zu ihren Aufgaben wird es gehören, Verbindung mit den Regierungsorganen der Staaten aufrechtzuerhalten, die Arbeit der Kontrollposten und Inspektoren, die auf dem Territorium des betreffenden Staates eingesetzt sind zu leiten sowie die von den Staaten zur Verfügung gestellten Informationen zu analysieren.	144:162
2532889X_1975-09-03_01_039.tcf.xml-13-25	aufrechterhalten	Mit der Ambition, Weltgendarm zu sein, und dem Postulat, die Herrschaft des Imperialismus im Weltmaßstab vor dem Untergang zu retten und sie aufrechtzuerhalten, stürzte sich der USA-Imperialismus immer tiefer in den Weg der Aggression in Vietnam und beging dabei unzählige Verbrechen, die von der fortschrittlichen Menschheit auf ewig verurteilt werden.	141:159
mayer_verwaltungsrecht01_1895-5288-41	aufrechterhalten	Der Polizeistrafrechtssatz berührt sich darin mit dem Polizeizwang und steht im Gegensatz zu den bisher behandelten Rechtsinstituten des Befehls und der Erlaubnis, welche nur die rechtliche Ordnung selbst bestimmen, ohne noch das Mittel zu geben, mit welchem sie aufrechterhalten werden soll.	263:279
2532889X_1960-02-21_01_091.tcf.xml-14-31	aufrechterhalten	Von dem Entsetzen des Botschafters wurde daraufhin offensichtlich auch Oberländer selbst genackt, so daß er sich außerstande erklärte, seine Zusage zur Teilnahme an einer Fernsehsendung in der geplanten Form aufrechtzuerhalten.	208:226
mayer_verwaltungsrecht02_1896-1034-58	aufrechterhalten	In diesen Fällen verliert natürlich das Rücktrittsrecht, wenn es auch an sich rechtlich noch besteht und geübt werden kann, für den Unternehmer allen Vorteil; er wird sich dessen, wenn die Sachen einmal so weit sind, möglichst nur bedienen nach Verständigung mit den zu Enteignenden, damit sie die Entschädigungsansprüche nicht geltend machen oder aufrechterhalten.	348:364
mayer_verwaltungsrecht01_1895-4564-18	aufrechterhalten	Unsere Polizei, die Polizei im Rechtsstaate, hat eine solche allgemeine Pflicht nur in ganz beschränktem Masse aufrechterhalten; ihre Massregeln können nur denjenigen treffen, der verantwortlich ist für die Störung, von dem sie ausgeht.	111:127
mayer_verwaltungsrecht01_1895-5003-14	aufrechterhalten	Die Versagung ist aber auch nur soweit ein Eingriff, als sie das Verbot aufrechterhält.	72:86
mayer_verwaltungsrecht01_1895-3706-16	aufrechterhalten	Die Gegenpartei hat also doch ein Recht darauf, dass die polizeiliche Disposition in dem Sinne aufrechterhalten werde, dass sie das Gesuch „zu der Zeit und in der Art“, d. h. rebus sic stantibus abweist.	95:111
treitschke_geschichte04_1889-891-45	aufrechterhalten	Erst auf Schöler’s dringende Vorstellungen gestattete er endlich, daß Nesselrode in einem beschwichtigenden Rundschreiben an die Gesandtschaften den Ernst dieser Drohungen etwas abschwächte: die angeordneten Vorbereitungen, hieß es da, verfolgten nur die Absicht, den Frieden und die vertragsmäßige Ordnung Europas aufrechtzuerhalten; hoffentlich werde schon die Ankündigung genügen, um „diesen Zweck der Erhaltung“ zu erreichen.	315:333
natorp_sozialpaedagogik_1899-3579-18	aufrechterhalten	Selbst wer sie zurückwünscht, sollte doch für ehrlicher erkennen, dass sie abliesse, Ansprüche zum Scheine aufrechtzuerhalten, die sie in Wahrheit schon längst nicht mehr durchsetzt.	107:125
conradi_adam_1889-1924-28	aufrechterhalten	Und doch reizte ihn im Grunde ein Weib... jedes Weib nur so lange, als es sich ihm entzog, als es seine Selbstständigkeit mit starkem Nachdruck aufrechterhielt.	144:159
2532889X_1980-10-14_01_029.tcf.xml-139-25	aufrechterhalten	"In Lübeck wird ein „Haus der Danziger"" aufgebaut, um — wie es heißt — das angebliche „historische Anrecht auf die Heimat aufrechtzuerhalten""."	121:139
26120215_1969_08_17_01_326.tcf.xml-34-19	aufrechterhalten	Nicht zuletzt gehe der Kampf auch um die Aufhebung des KPD-Verbots, dai von Bonn seit nunmehr 13 Jahren aufrechterhalten wird.	104:120
26120215_1967_08_11_01_039.tcf.xml-6-11	aufrechterhalten	Außerdem wird der Haftbefehl gegen den zu Unrecht des Landfriedensbruchs Beschuldigten aufrechterhalten.	87:103
mayer_verwaltungsrecht01_1895-4756-21	aufrechterhalten	Das Gericht erklärt die letztere Bestimmung auch für massgebend gegenüber jener Fabrik: „denn der Verwaltungsrichter kann keine polizeiliche Anordnung aufrechterhalten, welche das von ihm anzuwendende, d. h. eben das zur Zeit des Spruches bestehende Recht verletzt.“	151:167
nn_nrhz047_1848-262-12	aufrechterhalten	Heckscher und Schmerling erklären, sie würden vor Allem Ruhe im Innern aufrechterhalten.	71:87
avelallemant_gaunerthum02_1858-1740-96	aufrechterhalten	Die auch noch heute andauernde Existenz derselben historisch nachgewiesenen Elemente ist nicht wegzuleugnen; diese sind von manchen trefflichen Einrichtungen der Polizei, namentlich von der Gensdarmerie, nur im offenen Treiben behindert, aber nicht aufgehoben, sondern nur versprengt; sie haben sich als Parasiten an das Bürgerthum gehängt, und haben für alle dessen Schwächen ihre augenblickliche Bereitschaft zum alten offenen Aufstand, sodaß man sich nicht wundern darf, wie rasch und wie nachhaltig die Räuberbanden vor unsern Augen zusammentreten, sobald irgendeine große oder stürmische Bewegung den mühsam und mit großen Opfern aufrechterhaltenen Gang der gewohnten Ordnung unterbricht.	635:653
nn_nrhz157b_1848-202-11	aufrechterhalten	Das Eigenthum schützen, heißt die Unverletzlichkeit der Produkte aller Arbeiten aufrechterhalten, so wie die Unabhängigkeit und Zuverlässigkeit des Besitzthums, dieser unerläßlichen Grundlagen bürgerlicher Freiheit, gewährleisten.	80:96
dilthey_geisteswissenschaften_1883-1197-53	aufrechterhalten	Diese Auffassung, welche von der im Begriff des Staats vollzogenen Abstraktion ausgeht, findet sich in Uebereinstimmung mit der aus besonnener Empirie, wie sie ihm eigen war, geschöpften Begriffsbestimmung Mohls: „Der Staat ist ein dauernder einheitlicher Organismus derjenigen Einrichtungen, welche, geleitet durch einen Gesammtwillen, sowie aufrechterhalten und durchgeführt durch eine Gesammtkraft, die Aufgabe haben, die jeweiligen erlaubten Lebenszwecke eines bestimmten und räumlich abgeschlossenen Volkes, und zwar vom Einzelnen bis zur Gesellschaft, zu fördern, soweit von den Betreffenden nicht dieselben mit eigenen Kräften befriedigt werden können und sie Gegenstand eines gemeinsamen Bedürfnisses sind.“	343:359
krafft_landwirthschaft03_1876-729-25	aufrechterhalten	Man bezeichnet sie daher als die plastischen Nährmittel, als Blutbildner, Fleischbildner, wenngleich sich auch diese Bezeichnung, strenge genommen, nicht mehr aufrechterhalten läßt, da Wasser, Fett, Aschenbestandtheile zur Bildung der Organe ebenso wenig zu entbehren sind, als die Eiweißstoffe.	159:175
mayer_verwaltungsrecht02_1896-516-32	aufrechterhalten	Der Zwang besteht darin, daß auf die berechtigter Weise erhobene Forderung des Enteigneten hin die Enteignungsbehörde nur einen auf das Ganze gestellten Enteignungsantrag des Betreibenden zusprechen darf, den gestellten und aufrechterhaltenen Teilantrag aber von selbst als auf das Ganze erweitert anzusehen hat.	224:242
dilthey_geisteswissenschaften_1883-5311-24	aufrechterhalten	Die Dichtung hat seit der Herstellung der mechanischen Naturauffassung das in sich verschlossene, keiner Erklärung zugängliche große Gefühl des Lebens in der Natur aufrechterhalten, wie sie überall schützt, was erlebt wird, aber nicht begriffen werden kann, daß es nicht in den zerlegenden Operationen der abstrakten Wissenschaft sich verflüchtige.	164:180
mayer_verwaltungsrecht01_1895-743-9	aufrechterhalten	Die Rechtsordnung, die auf diese Weise gewahrt und aufrechterhalten wird, weicht gegen das Ende mehr und mehr in die kleinen Territorien zurück; sie entlehnt ihre ganze Lebenskraft nur aus dem Fortbestande der Gerichtsbarkeit der Reichsgerichte.	51:67
nn_nrhz213b_1849-70-26	aufrechterhalten	Schließlich dankt sie Gott und ihrem Volke für den loyalen Geist der Nation und hofft, die Kammern würden ihr helfen, das Gerüst der Konstitution aufrechtzuerhalten, das auf Freiheit und Gleichheit basirt sei.	146:164
schwappach_forstpolitik_1894-4946-14	aufrechterhalten	Die Fischerei auf offener See wird beiderseits durch Kreuzer beaufsichtigt, welche die Ordnung aufrechtzuerhalten und gegebenen Falls sofortige Untersuchung und Verhaftung vorzunehmen haben.	95:113
treitschke_geschichte01_1879-8551-56	aufrechterhalten	Noch stolzer forderte Gneisenau für sein Preußen das beste und volksthümlichste Heerwesen der Welt, dazu die Freiheit gründlicher wissenschaftlicher Bildung und eine verständige, die Nation zu einem lebendigen Ganzen vereinende Staatsverfassung: „der dreifache Primat der Waffen, der Constitution, der Wissenschaft ist es allein, der uns zwischen den mächtigeren Nachbarn aufrechterhalten kann.“	372:388
2532889X_1973-09-20_01_025.tcf.xml-29-19	aufrechterhalten	Die Charta der Vereinten Nationen sieht als erstes und höchstes Ziel vor, den Weltfrieden und die internationale Sicherheit aufrechtzuerhalten.	124:142
26120215_1987_09_10_01_222.tcf.xml-10-18	aufrechterhalten	Dort habe der DIHT seit vielen Jahren und über manche Problemphasen hinweg die Kontakte und Verbindungen nicht nur aufrechterhalten, sondern intensivier!	115:131
2532889X_1971-07-18_01_033.tcf.xml-6-21	aufrechterhalten	Nur mit Hilfe Washingtons kann Franco, der sich nach 1945 unter die Fittiche des USA-Imperialismus begab, seine Diktatur noch aufrechterhalten.	126:142
2532889X_1956-07-28_01_044.tcf.xml-13-24	aufrechterhalten	Es komme jetzt darauf an, durch die Beseitigung der Mißstände und durch offene Aussprachen ein gutes Verhältnis zwischen den Staatsorganen und den Werktätigen aufrechtzuerhalten.	159:177
26120215_1961_06_05_01_004.tcf.xml-49-8	aufrechterhalten	"Charlamow wurde um Präzlsierung der Wörter „Kontakte aufrechterhalten"" im letzten Satz des Kommuniques gefragt."	53:69
2532889X_1953-06-21_01_009.tcf.xml-34-12	aufrechterhalten	Weigand und andere, daß sie die von ihnen freiwillig erhöhten Nonnen aufrechterhalten.	69:85
2532889X_1986-04-22_01_013.tcf.xml-83-27	aufrechterhalten	Sie zeigten aber auch die Härte der Auseinandersetzung mit jenen Kräften, die das unwürdige Dasein unter den Bedingungen der Ausbeutung des Menschen durch den Menschen. aufrechterhalten und die Gefahr des atomaren Untergangs über die Völker heraufbeschwören.	169:185
2532889X_1970-01-03_01_200.tcf.xml-5-43	aufrechterhalten	Aus den Dokumenten geht hervor, daß die damaligen führenden Politiker und Staatsmänner Großbritanniens, vor allem der Urheber des Münchener Abkommens, Neville Chamberlain, bis zum Überfall Hitlerdeutschlands auf Polen alles taten, um zu Hitler und seiner Umgebung freundschaftliche Beziehungen aufrechtzuerhalten.	294:312
26120215_1978_06_24_01_017.tcf.xml-12-20	aufrechterhalten	".. Es gelang uns, unsere Kraft zu bewahren, das Bündnis zwischen den fortschrittlichen Kräften und mit der PLO aufrechtzuerhalten und zu festigen"", sagte Nicolas Chaoui."	111:129
2532889X_1957-02-28_01_035.tcf.xml-56-29	aufrechterhalten	Die deutsche Bourgeoisie und deren Handlanger wollen in der Arbeiterklasse Zwietracht säen und die Klassengegensätze zwischen der Bourgeoisie und dem Proletariat verwischen, well sie nur so ihre Diktatur aufrechterhalten können.	204:220
2532889X_1982-08-12_01_010.tcf.xml-6-23	aufrechterhalten	"„'Dank der bisher gezeigten Großzügigkeit der Amerikaner besitzt Israel genügend Waffen amerikanischer Herkunft, um die Blockade gegen Beirut auf unbestimmte Zeit aufrechtzuerhalten"", unterstrich „Time""."	163:181
26120215_1969_01_04_01_248.tcf.xml-67-33	aufrechterhalten	Durch die Weigerung der Regierung Israels, die Resolution des Sicherheitsrates der Vereinten Nationen vom 22. November 1967 zu erfüllen und die okkupierten arabischen Gebiete zu räumen, bleibt ein Herd gefährlicher Spannungen aufrechterhalten.	226:242
26120215_1981_09_10_01_046.tcf.xml-8-31	aufrechterhalten	Deshalb werden vom Gesetzgeber Maßnahmen gefordert, die das Scheiden künftig erleichtern sollen. nicht zuletzt deshalb, weil viele Ehepaare diese finanziellen Konsequenzen scheuen und ihre Ehe nur zum Schein aufrechterhalten.	208:224
26120215_1961_02_26_01_258.tcf.xml-42-17	aufrechterhalten	Ihr Regierungschef Welensky, vom Rassenhochmut erfüllt, will mit allen Mitteln die Vorherrschaft der 70000 Weißen aufrechterhalten, damit sie das Land weiterhin ausbeuten können.	114:130
26120215_1958_08_15_01_209.tcf.xml-5-14	aufrechterhalten	"Eisenhowers „Vorschläge"" sind der hoffnungslose Versuch, die Kolonialherrschaft im Nahen Osten aufrechtzuerhalten."	95:113
2532889X_1969-01-18_01_262.tcf.xml-41-50	aufrechterhalten	, Verwendet man hingegen Spulen aus supraleitendem Material, das bei Temperaturen dicht über dem absoluten Nullpunkt von minus 273 Grad Celsius keinen elektrischen Widerstand mehr aufweist, so daß ein einmal induzierter Strom beliebig lange fließt, dann lassen sich sehr starke Magnetfelder praktisch ohne hohen Energieaufwand erzeugen und aufrechterhalten.	340:356
2532889X_1949-03-06_01_094.tcf.xml-28-15	aufrechterhalten	Den Rotarmisten, die ebenfalls Komsomolzen waren, fiel es immer schwerer, die Ordnung aufrechtzuerhalten.	86:104
2532889X_1965-12-12_01_083.tcf.xml-17-25	aufrechterhalten	wird als. subversive Aktion ' von Leuten beschimpft, die daran interessiert sind, die Abhängigkeit, Rückständigkeit und das Elend der lateinamerikanischen Völker aufrechtzuerhalten.	162:180
26120215_1989_10_10_01_150.tcf.xml-60-15	aufrechterhalten	Die DFD-Mitglieder danken den Sicherheitskräften dafür, daß sie durch ihr Handeln die Ordnung aufrechterhalten.	94:110
2532889X_1963-10-12_01_081.tcf.xml-48-10	aufrechterhalten	Trotz aller Einschränkungen bleibt die Belieferung von Milch und Reis aufrechterhalten.	70:86
2532889X_1948-03-04_01_030.tcf.xml-23-15	aufrechterhalten	Immer dichter wurde der milchige Schleier und immer schwieriger wurde es. den Messeverkehr. aufrechtzuerhalten.	92:110
2532889X_1949-02-09_01_048.tcf.xml-31-3	aufrechterhalten	Diese Exportpraxis bleibt aufrechterhalten zum Schaden der deutschen Wirtschaft.	26:42
26120215_1983_06_17_01_108.tcf.xml-31-23	aufrechterhalten	In dem Bericht des Politbüros wird auf die Notwendigkeit verwiesen, die in der Zusammenarbeit zwischen Ost und West bereits erzielten guten Resultate aufrechtzuerhalten und auszubauen, hebt die jugoslawische Nachrichtenagentur Taniug hervor.	150:168
