identifier1	identifier2	lemma	mean_disagreement_cleaned	judgments
2012-2019_spill_1641	2012-2019_spill_9390	spill	0.0	[0, 3, 3]
2012-2019_spill_1641	2012-2019_spill_56563	spill	2.0	[1, 2, 4]
2012-2019_spill_1641	2012-2019_spill_53847	spill	0.0	[3, 3]
2012-2019_spill_1641	2012-2019_spill_45731	spill	0.6666666666666666	[3, 4, 4]
2012-2019_spill_1641	2012-2019_spill_40442	spill	1.0	[3, 4]
2012-2019_spill_1641	2012-2019_spill_27416	spill	0.0	[4, 4]
1980-1990_spill_581	2012-2019_spill_45731	spill	1.3333333333333333	[1, 2, 3]
1980-1990_spill_42	1980-1990_spill_599	spill	0.0	[4, 4]
1980-1990_spill_581	2012-2019_spill_40442	spill	1.0	[2, 3]
1980-1990_spill_549	2012-2019_spill_9390	spill	0.0	[0, 3, 3]
1980-1990_spill_42	2012-2019_spill_38032	spill	2.0	[2, 4]
1980-1990_spill_42	2012-2019_spill_40442	spill	2.0	[2, 4]
1980-1990_spill_42	2012-2019_spill_53847	spill	0.0	[4, 4]
1980-1990_spill_42	2012-2019_spill_56563	spill	2.0	[2, 4]
1980-1990_spill_471	1980-1990_spill_484	spill	0.0	[4, 4]
1980-1990_spill_471	1980-1990_spill_549	spill	1.0	[4, 3]
1980-1990_spill_471	1980-1990_spill_581	spill	1.0	[1, 2]
1980-1990_spill_471	2012-2019_spill_1641	spill	3.0	[1, 4]
1980-1990_spill_471	2012-2019_spill_27416	spill	1.0	[4, 3]
1980-1990_spill_471	2012-2019_spill_35529	spill	2.0	[1, 4, 3]
1980-1990_spill_471	2012-2019_spill_56563	spill	2.0	[1, 3]
1980-1990_spill_484	1980-1990_spill_549	spill	2.0	[1, 4, 3]
1980-1990_spill_484	1980-1990_spill_581	spill	1.0	[1, 2]
1980-1990_spill_484	2012-2019_spill_27416	spill	2.0	[1, 4, 3]
1980-1990_spill_484	2012-2019_spill_40442	spill	2.0	[1, 4, 3]
1980-1990_spill_484	2012-2019_spill_56563	spill	3.0	[1, 4]
1980-1990_spill_516	1980-1990_spill_599	spill	1.0	[1, 2]
1980-1990_spill_516	2012-2019_spill_27416	spill	0.6666666666666666	[1, 2, 2]
1980-1990_spill_516	2012-2019_spill_40442	spill	1.0	[1, 2]
1980-1990_spill_516	2012-2019_spill_45731	spill	0.0	[2, 2]
1980-1990_spill_516	2012-2019_spill_53847	spill	0.0	[1, 1]
1980-1990_spill_516	2012-2019_spill_56563	spill	2.0	[4, 0, 2]
1980-1990_spill_516	2012-2019_spill_9390	spill	0.0	[0, 2, 2]
1980-1990_spill_549	1980-1990_spill_581	spill	2.0	[1, 3]
1980-1990_spill_549	1980-1990_spill_599	spill	2.0	[1, 3]
1980-1990_spill_549	2012-2019_spill_1641	spill	3.0	[1, 4]
1980-1990_spill_549	2012-2019_spill_38032	spill	2.0	[1, 3]
1980-1990_spill_549	2012-2019_spill_53847	spill	1.0	[4, 3]
1980-1990_spill_549	2012-2019_spill_56563	spill	2.0	[1, 2, 4]
1980-1990_spill_581	2012-2019_spill_35529	spill	1.0	[2, 3]
2012-2019_spill_1641	2012-2019_spill_35529	spill	0.0	[4, 4]
1929-1965_stoff_1389	1970-2015_stoff_10652	stoff	0.0	[4, 4]
1929-1965_stoff_822	1970-2015_stoff_2433	stoff	0.0	[1, 1]
1929-1965_stoff_104	1929-1965_stoff_822	stoff	2.0	[1, 4, 4]
1929-1965_stoff_104	1970-2015_stoff_10652	stoff	0.0	[1, 1]
1929-1965_stoff_104	1970-2015_stoff_10940	stoff	0.0	[1, 1, 1]
1929-1965_stoff_104	1970-2015_stoff_4953	stoff	0.0	[1, 1]
1929-1965_stoff_104	1970-2015_stoff_6079	stoff	0.0	[1, 1]
1929-1965_stoff_1230	1929-1965_stoff_1317	stoff	0.6666666666666666	[4, 3, 4]
1929-1965_stoff_1230	1929-1965_stoff_1389	stoff	0.0	[1, 1]
1929-1965_stoff_1230	1929-1965_stoff_1443	stoff	0.0	[1, 1]
1929-1965_stoff_1230	1929-1965_stoff_1528	stoff	0.0	[4, 4]
1929-1965_stoff_104	1929-1965_stoff_1525	stoff	0.0	[1, 1]
1929-1965_stoff_1230	1970-2015_stoff_10652	stoff	0.0	[1, 1]
1929-1965_stoff_1230	1970-2015_stoff_2433	stoff	0.0	[4, 4]
1929-1965_stoff_1230	1970-2015_stoff_2604	stoff	0.0	[4, 4]
1929-1965_stoff_1230	1970-2015_stoff_3262	stoff	0.0	[4, 4]
1929-1965_stoff_1317	1929-1965_stoff_1525	stoff	0.0	[4, 4]
1929-1965_stoff_1317	1929-1965_stoff_1528	stoff	0.0	[4, 4]
1929-1965_stoff_1317	1929-1965_stoff_1584	stoff	0.0	[4, 4]
1929-1965_stoff_1317	1929-1965_stoff_781	stoff	0.0	[1, 1]
1929-1965_stoff_1317	1970-2015_stoff_10200	stoff	0.0	[1, 1]
1929-1965_stoff_1317	1970-2015_stoff_10940	stoff	0.0	[4, 4]
1929-1965_stoff_1230	1970-2015_stoff_12954	stoff	0.0	[1, 1]
1929-1965_stoff_104	1929-1965_stoff_1443	stoff	0.0	[1, 1]
1970-2015_stoff_10200	1970-2015_stoff_10652	stoff	0.0	[4, 4]
1970-2015_stoff_10200	1970-2015_stoff_2433	stoff	0.0	[1, 1]
1929-1965_stoff_822	1970-2015_stoff_4953	stoff	0.0	[1, 1]
1970-2015_stoff_6079	1970-2015_stoff_6542	stoff	0.0	[4, 4]
1970-2015_stoff_4953	1970-2015_stoff_6079	stoff	0.0	[1, 1]
1970-2015_stoff_3262	1970-2015_stoff_6079	stoff	0.0	[1, 1]
1970-2015_stoff_2604	1970-2015_stoff_6542	stoff	0.0	[1, 1, 1]
1970-2015_stoff_2604	1970-2015_stoff_3262	stoff	0.0	[4, 4]
1970-2015_stoff_2545	1970-2015_stoff_6542	stoff	0.0	[4, 4]
1970-2015_stoff_2545	1970-2015_stoff_6079	stoff	0.0	[4, 4]
1970-2015_stoff_2433	1970-2015_stoff_6542	stoff	0.0	[1, 1]
1970-2015_stoff_2433	1970-2015_stoff_4953	stoff	3.0	[1, 4]
1970-2015_stoff_2433	1970-2015_stoff_2545	stoff	0.0	[1, 1]
1970-2015_stoff_12954	1970-2015_stoff_6079	stoff	0.0	[4, 4]
1970-2015_stoff_12954	1970-2015_stoff_4953	stoff	0.0	[1, 1]
1970-2015_stoff_12954	1970-2015_stoff_2604	stoff	0.0	[1, 1]
1970-2015_stoff_12954	1970-2015_stoff_2433	stoff	0.0	[1, 1]
1970-2015_stoff_10940	1970-2015_stoff_2604	stoff	0.0	[4, 4]
1970-2015_stoff_10940	1970-2015_stoff_12954	stoff	0.0	[1, 1]
1970-2015_stoff_10652	1970-2015_stoff_4953	stoff	0.0	[1, 1, 1]
1970-2015_stoff_10652	1970-2015_stoff_2545	stoff	0.0	[4, 4]
1970-2015_stoff_10652	1970-2015_stoff_12954	stoff	0.0	[4, 4, 4]
1970-2015_stoff_10652	1970-2015_stoff_10940	stoff	0.0	[1, 1]
1929-1965_stoff_1317	1970-2015_stoff_2545	stoff	0.0	[1, 1]
1929-1965_stoff_1317	1970-2015_stoff_4953	stoff	0.0	[4, 4]
1970-2015_stoff_10652	1970-2015_stoff_6079	stoff	0.0	[4, 4]
1929-1965_stoff_1317	1970-2015_stoff_6542	stoff	0.0	[1, 1]
1929-1965_stoff_1528	1970-2015_stoff_10200	stoff	0.0	[1, 1]
1929-1965_stoff_1528	1970-2015_stoff_10652	stoff	0.0	[1, 1]
1929-1965_stoff_1528	1970-2015_stoff_10940	stoff	0.0	[4, 4]
1929-1965_stoff_1528	1970-2015_stoff_12954	stoff	1.0	[2, 1]
1929-1965_stoff_1528	1970-2015_stoff_2433	stoff	0.0	[4, 4, 4]
1929-1965_stoff_1528	1970-2015_stoff_4953	stoff	0.0	[4, 4]
1929-1965_stoff_1528	1970-2015_stoff_6079	stoff	0.0	[1, 1]
1929-1965_stoff_1584	1929-1965_stoff_781	stoff	0.0	[1, 1]
1929-1965_stoff_1584	1970-2015_stoff_10940	stoff	0.0	[4, 4]
1929-1965_stoff_1584	1970-2015_stoff_2545	stoff	0.0	[1, 1, 1]
1929-1965_stoff_1584	1970-2015_stoff_4953	stoff	0.0	[4, 4, 4]
1929-1965_stoff_781	1970-2015_stoff_10940	stoff	0.0	[1, 1]
1929-1965_stoff_781	1970-2015_stoff_12954	stoff	0.0	[4, 4]
1929-1965_stoff_781	1970-2015_stoff_2545	stoff	0.0	[4, 4, 4]
1929-1965_stoff_781	1970-2015_stoff_2604	stoff	0.0	[1, 0, 1]
1929-1965_stoff_781	1970-2015_stoff_3262	stoff	0.0	[1, 1, 1]
1929-1965_stoff_781	1970-2015_stoff_4953	stoff	0.0	[1, 1]
1929-1965_stoff_781	1970-2015_stoff_6079	stoff	0.0	[4, 4]
1929-1965_stoff_822	1970-2015_stoff_10652	stoff	3.0	[4, 1]
1929-1965_stoff_1317	1970-2015_stoff_6079	stoff	0.0	[1, 1]
1929-1965_stoff_822	1970-2015_stoff_10940	stoff	0.0	[1, 1]
1929-1965_stoff_1528	1929-1965_stoff_1584	stoff	0.0	[4, 4]
1929-1965_stoff_1525	1970-2015_stoff_6542	stoff	0.0	[1, 1, 1]
1929-1965_stoff_781	1970-2015_stoff_10652	stoff	0.0	[4, 4, 4]
1929-1965_stoff_1525	1970-2015_stoff_6079	stoff	0.0	[1, 1]
1929-1965_stoff_1389	1929-1965_stoff_1525	stoff	0.0	[1, 1]
1929-1965_stoff_1389	1929-1965_stoff_1528	stoff	0.0	[1, 1]
1929-1965_stoff_1389	1929-1965_stoff_1584	stoff	2.0	[3, 1]
1929-1965_stoff_1389	1929-1965_stoff_822	stoff	3.0	[4, 1]
1929-1965_stoff_1389	1970-2015_stoff_10200	stoff	0.0	[4, 4, 4]
1929-1965_stoff_1389	1970-2015_stoff_10940	stoff	0.0	[1, 1, 1]
1929-1965_stoff_1389	1970-2015_stoff_2545	stoff	0.0	[4, 4]
1929-1965_stoff_1443	1929-1965_stoff_1525	stoff	1.3333333333333333	[1, 3, 1]
1929-1965_stoff_1443	1929-1965_stoff_1528	stoff	0.0	[1, 1]
1929-1965_stoff_1443	1929-1965_stoff_781	stoff	0.0	[4, 4]
1929-1965_stoff_1443	1929-1965_stoff_822	stoff	3.0	[4, 1]
1929-1965_stoff_1389	1970-2015_stoff_12954	stoff	1.0	[3, 4]
1929-1965_stoff_1443	1970-2015_stoff_10940	stoff	0.0	[1, 1]
1929-1965_stoff_1443	1970-2015_stoff_12954	stoff	0.0	[4, 4, 4]
1929-1965_stoff_1443	1970-2015_stoff_6079	stoff	0.0	[4, 4, 4]
1929-1965_stoff_1443	1970-2015_stoff_6542	stoff	0.0	[4, 4]
1929-1965_stoff_1525	1970-2015_stoff_2545	stoff	0.0	[1, 1]
1929-1965_stoff_1525	1929-1965_stoff_781	stoff	0.0	[1, 1]
1929-1965_stoff_1525	1970-2015_stoff_10200	stoff	2.0	[1, 4, 1]
1929-1965_stoff_1525	1970-2015_stoff_10940	stoff	0.0	[4, 4]
1929-1965_stoff_1525	1970-2015_stoff_12954	stoff	0.0	[1, 1, 1]
1929-1965_stoff_1443	1970-2015_stoff_10652	stoff	0.0	[4, 4]
2012-2019_stryk_219	2012-2019_stryk_274	stryk	0.0	[4, 4, 4]
2012-2019_stryk_854	2012-2019_stryk_95	stryk	0.0	[4, 4]
2012-2019_stryk_854	2012-2019_stryk_91	stryk	0.0	[4, 4]
2012-2019_stryk_774	2012-2019_stryk_854	stryk	0.0	[4, 4]
2012-2019_stryk_675	2012-2019_stryk_95	stryk	1.0	[4, 3]
2012-2019_stryk_219	2012-2019_stryk_675	stryk	0.0	[4, 4]
2012-2019_stryk_219	2012-2019_stryk_705	stryk	0.0	[4, 4]
2012-2019_stryk_663	2012-2019_stryk_774	stryk	0.0	[1, 1]
2012-2019_stryk_663	2012-2019_stryk_854	stryk	0.0	[1, 1]
2012-2019_stryk_663	2012-2019_stryk_91	stryk	0.0	[1, 1]
2012-2019_stryk_663	2012-2019_stryk_95	stryk	0.0	[1, 1, 1]
2012-2019_stryk_675	2012-2019_stryk_774	stryk	0.0	[4, 4]
2012-2019_stryk_675	2012-2019_stryk_854	stryk	1.0	[4, 3]
2012-2019_stryk_663	2012-2019_stryk_705	stryk	0.0	[1, 1]
2012-2019_stryk_219	2012-2019_stryk_543	stryk	2.0	[4, 1, 4]
2012-2019_stryk_543	2012-2019_stryk_91	stryk	0.0	[4, 4, 4]
2012-2019_stryk_543	2012-2019_stryk_675	stryk	0.0	[4, 4]
2012-2019_stryk_543	2012-2019_stryk_663	stryk	0.0	[1, 1]
2012-2019_stryk_274	2012-2019_stryk_91	stryk	0.0	[4, 4, 4]
2012-2019_stryk_274	2012-2019_stryk_854	stryk	0.0	[4, 4]
2012-2019_stryk_274	2012-2019_stryk_663	stryk	0.0	[1, 1]
2012-2019_stryk_219	2012-2019_stryk_854	stryk	0.0	[4, 4]
2012-2019_stryk_219	2012-2019_stryk_774	stryk	0.0	[4, 4]
2012-2019_stryk_543	2012-2019_stryk_705	stryk	0.0	[4, 4]
2012-2019_stryk_219	2012-2019_stryk_663	stryk	0.0	[1, 1]
1980-1990_stryk_12	2012-2019_stryk_95	stryk	0.0	[1, 1, 1]
1980-1990_stryk_90	2012-2019_stryk_91	stryk	0.0	[1, 1]
1980-1990_stryk_17	2012-2019_stryk_274	stryk	0.0	[1, 1]
1980-1990_stryk_17	2012-2019_stryk_543	stryk	0.0	[1, 1]
1980-1990_stryk_17	2012-2019_stryk_675	stryk	0.0	[1, 1]
1980-1990_stryk_17	2012-2019_stryk_774	stryk	0.0	[1, 1, 1]
1980-1990_stryk_17	2012-2019_stryk_854	stryk	0.0	[1, 1]
1980-1990_stryk_17	2012-2019_stryk_91	stryk	0.0	[1, 1]
1980-1990_stryk_90	2012-2019_stryk_95	stryk	0.0	[1, 1]
1980-1990_stryk_37	1980-1990_stryk_42	stryk	0.0	[4, 4]
1980-1990_stryk_37	1980-1990_stryk_55	stryk	0.0	[4, 4]
1980-1990_stryk_37	1980-1990_stryk_71	stryk	0.0	[4, 4]
1980-1990_stryk_37	2012-2019_stryk_219	stryk	0.0	[1, 1]
1980-1990_stryk_37	2012-2019_stryk_543	stryk	0.0	[1, 1]
1980-1990_stryk_37	2012-2019_stryk_663	stryk	0.0	[1, 1]
1980-1990_stryk_37	2012-2019_stryk_774	stryk	0.0	[1, 1]
1980-1990_stryk_37	2012-2019_stryk_854	stryk	0.0	[1, 1]
1980-1990_stryk_37	2012-2019_stryk_91	stryk	0.0	[1, 1, 1]
1980-1990_stryk_38	1980-1990_stryk_71	stryk	0.0	[4, 4]
1980-1990_stryk_38	1980-1990_stryk_78	stryk	0.0	[4, 4]
1980-1990_stryk_38	1980-1990_stryk_90	stryk	0.0	[4, 4]
1980-1990_stryk_17	1980-1990_stryk_57	stryk	0.0	[4, 4]
1980-1990_stryk_38	2012-2019_stryk_219	stryk	0.0	[1, 1, 1]
1980-1990_stryk_17	1980-1990_stryk_42	stryk	0.0	[4, 4]
1980-1990_stryk_12	2012-2019_stryk_675	stryk	0.0	[1, 1]
1980-1990_stryk_109	1980-1990_stryk_12	stryk	2.0	[4, 1, 4]
1980-1990_stryk_109	1980-1990_stryk_17	stryk	0.0	[4, 4, 4]
1980-1990_stryk_109	1980-1990_stryk_37	stryk	0.0	[4, 4, 4]
1980-1990_stryk_109	1980-1990_stryk_38	stryk	0.0	[4, 4, 4]
1980-1990_stryk_109	1980-1990_stryk_42	stryk	0.0	[4, 4]
1980-1990_stryk_109	1980-1990_stryk_55	stryk	0.0	[4, 4, 4]
1980-1990_stryk_109	1980-1990_stryk_71	stryk	0.0	[4, 4, 4]
1980-1990_stryk_109	1980-1990_stryk_90	stryk	0.0	[4, 4, 4]
1980-1990_stryk_109	2012-2019_stryk_543	stryk	0.0	[1, 1, 1]
1980-1990_stryk_109	2012-2019_stryk_675	stryk	0.0	[1, 1]
1980-1990_stryk_109	2012-2019_stryk_854	stryk	0.0	[1, 1]
1980-1990_stryk_109	2012-2019_stryk_91	stryk	0.0	[1, 1]
1980-1990_stryk_12	1980-1990_stryk_37	stryk	0.0	[4, 4]
1980-1990_stryk_12	1980-1990_stryk_38	stryk	0.0	[4, 4]
1980-1990_stryk_12	1980-1990_stryk_57	stryk	0.0	[4, 4, 4]
1980-1990_stryk_12	1980-1990_stryk_78	stryk	0.0	[4, 0, 4]
1980-1990_stryk_12	2012-2019_stryk_219	stryk	0.0	[1, 1]
1980-1990_stryk_12	2012-2019_stryk_543	stryk	0.0	[1, 1]
1980-1990_stryk_12	2012-2019_stryk_663	stryk	0.0	[1, 1, 1]
1980-1990_stryk_12	2012-2019_stryk_854	stryk	0.0	[1, 1, 1]
1980-1990_stryk_38	2012-2019_stryk_274	stryk	0.0	[1, 1]
1980-1990_stryk_37	1980-1990_stryk_38	stryk	0.0	[4, 4]
1980-1990_stryk_38	2012-2019_stryk_675	stryk	0.0	[1, 1]
1980-1990_stryk_57	2012-2019_stryk_675	stryk	0.0	[1, 1]
1980-1990_stryk_57	2012-2019_stryk_774	stryk	0.0	[1, 1, 1]
1980-1990_stryk_57	2012-2019_stryk_854	stryk	0.0	[1, 1]
1980-1990_stryk_57	2012-2019_stryk_91	stryk	0.0	[1, 1]
1980-1990_stryk_71	1980-1990_stryk_90	stryk	0.0	[4, 4]
1980-1990_stryk_71	2012-2019_stryk_274	stryk	0.0	[1, 1, 1]
1980-1990_stryk_71	2012-2019_stryk_675	stryk	0.0	[1, 1]
1980-1990_stryk_71	2012-2019_stryk_95	stryk	0.0	[1, 1, 1]
1980-1990_stryk_78	2012-2019_stryk_274	stryk	0.0	[1, 1]
1980-1990_stryk_78	2012-2019_stryk_663	stryk	0.0	[1, 1]
1980-1990_stryk_78	2012-2019_stryk_705	stryk	0.0	[1, 1, 1]
1980-1990_stryk_78	2012-2019_stryk_774	stryk	0.0	[1, 1, 1]
1980-1990_stryk_38	2012-2019_stryk_543	stryk	0.0	[1, 1]
1980-1990_stryk_78	2012-2019_stryk_95	stryk	0.0	[1, 1]
1980-1990_stryk_90	2012-2019_stryk_219	stryk	0.0	[1, 1]
1980-1990_stryk_90	2012-2019_stryk_543	stryk	2.0	[1, 4, 1]
1980-1990_stryk_90	2012-2019_stryk_705	stryk	0.0	[1, 1]
1980-1990_stryk_90	2012-2019_stryk_774	stryk	0.0	[1, 1]
1980-1990_stryk_90	2012-2019_stryk_854	stryk	0.0	[1, 1]
1980-1990_stryk_57	2012-2019_stryk_663	stryk	0.0	[1, 1]
1980-1990_stryk_57	2012-2019_stryk_543	stryk	0.0	[1, 1, 1]
1980-1990_stryk_78	2012-2019_stryk_854	stryk	3.0	[1, 4]
1980-1990_stryk_57	2012-2019_stryk_219	stryk	0.0	[1, 1]
1980-1990_stryk_57	2012-2019_stryk_274	stryk	0.0	[1, 1, 1]
1980-1990_stryk_38	2012-2019_stryk_854	stryk	0.0	[1, 1]
1980-1990_stryk_38	2012-2019_stryk_91	stryk	0.0	[1, 1]
1980-1990_stryk_42	1980-1990_stryk_57	stryk	0.0	[4, 4]
1980-1990_stryk_42	1980-1990_stryk_90	stryk	0.0	[4, 4, 4]
1980-1990_stryk_42	2012-2019_stryk_219	stryk	0.0	[1, 1, 1]
1980-1990_stryk_42	2012-2019_stryk_274	stryk	0.0	[1, 1]
1980-1990_stryk_42	2012-2019_stryk_675	stryk	0.0	[1, 1]
1980-1990_stryk_42	2012-2019_stryk_854	stryk	0.0	[1, 1, 1]
1980-1990_stryk_42	2012-2019_stryk_91	stryk	0.0	[1, 1]
1980-1990_stryk_71	2012-2019_stryk_774	stryk	0.0	[1, 1]
1980-1990_stryk_55	1980-1990_stryk_78	stryk	0.0	[4, 4]
1980-1990_stryk_55	1980-1990_stryk_90	stryk	0.0	[4, 4]
1980-1990_stryk_55	2012-2019_stryk_274	stryk	0.0	[1, 1]
1980-1990_stryk_55	2012-2019_stryk_543	stryk	0.0	[1, 1]
1980-1990_stryk_55	2012-2019_stryk_663	stryk	0.0	[1, 1]
1980-1990_stryk_55	2012-2019_stryk_675	stryk	0.0	[1, 1]
1980-1990_stryk_55	2012-2019_stryk_705	stryk	0.0	[0, 1, 1]
1980-1990_stryk_55	2012-2019_stryk_774	stryk	0.0	[1, 1, 1]
1980-1990_stryk_55	2012-2019_stryk_854	stryk	0.0	[1, 1]
1980-1990_stryk_55	1980-1990_stryk_71	stryk	0.0	[4, 4]
1980-1990_stryk_55	2012-2019_stryk_95	stryk	0.0	[1, 1]
1980-1990_særforbund_29	2012-2019_særforbund_33	særforbund	0.0	[4, 4]
1980-1990_særforbund_29	2012-2019_særforbund_299	særforbund	0.0	[4, 4]
1980-1990_særforbund_29	2012-2019_særforbund_219	særforbund	0.0	[4, 4]
1980-1990_særforbund_29	2012-2019_særforbund_1478	særforbund	0.0	[4, 4]
1980-1990_særforbund_29	2012-2019_særforbund_1157	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_29	1980-1990_særforbund_6	særforbund	0.0	[4, 4]
1980-1990_særforbund_27	2012-2019_særforbund_951	særforbund	0.0	[4, 4]
1980-1990_særforbund_27	2012-2019_særforbund_784	særforbund	0.0	[4, 4]
1980-1990_særforbund_27	2012-2019_særforbund_707	særforbund	0.0	[4, 4]
1980-1990_særforbund_27	2012-2019_særforbund_33	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_27	2012-2019_særforbund_219	særforbund	0.0	[4, 4]
1980-1990_særforbund_0	2012-2019_særforbund_33	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_27	2012-2019_særforbund_1215	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_27	2012-2019_særforbund_1157	særforbund	0.0	[4, 4]
1980-1990_særforbund_27	1980-1990_særforbund_6	særforbund	0.0	[4, 4]
1980-1990_særforbund_25	2012-2019_særforbund_951	særforbund	0.0	[4, 4]
1980-1990_særforbund_25	2012-2019_særforbund_799	særforbund	0.0	[4, 4]
1980-1990_særforbund_25	2012-2019_særforbund_784	særforbund	0.0	[4, 4]
1980-1990_særforbund_25	2012-2019_særforbund_707	særforbund	0.0	[4, 4]
1980-1990_særforbund_25	2012-2019_særforbund_33	særforbund	0.0	[4, 4]
1980-1990_særforbund_25	2012-2019_særforbund_299	særforbund	0.0	[4, 4]
1980-1990_særforbund_25	2012-2019_særforbund_219	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_25	2012-2019_særforbund_1478	særforbund	0.0	[4, 4]
1980-1990_særforbund_29	2012-2019_særforbund_717	særforbund	0.0	[4, 4]
1980-1990_særforbund_27	2012-2019_særforbund_1478	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_12	1980-1990_særforbund_25	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_29	2012-2019_særforbund_799	særforbund	0.0	[4, 4]
1980-1990_særforbund_0	2012-2019_særforbund_707	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_0	2012-2019_særforbund_717	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_0	2012-2019_særforbund_784	særforbund	0.0	[4, 4]
1980-1990_særforbund_0	2012-2019_særforbund_799	særforbund	0.0	[4, 4]
1980-1990_særforbund_0	2012-2019_særforbund_951	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_12	1980-1990_særforbund_13	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_12	1980-1990_særforbund_21	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_7	2012-2019_særforbund_951	særforbund	0.0	[4, 4]
1980-1990_særforbund_7	2012-2019_særforbund_799	særforbund	0.0	[4, 4]
1980-1990_særforbund_7	2012-2019_særforbund_784	særforbund	0.0	[4, 4]
1980-1990_særforbund_25	1980-1990_særforbund_7	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_7	2012-2019_særforbund_33	særforbund	0.0	[4, 4]
1980-1990_særforbund_7	2012-2019_særforbund_1215	særforbund	0.0	[4, 4]
1980-1990_særforbund_7	2012-2019_særforbund_1157	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_6	2012-2019_særforbund_951	særforbund	0.0	[4, 4]
1980-1990_særforbund_6	2012-2019_særforbund_799	særforbund	0.0	[4, 4]
1980-1990_særforbund_6	2012-2019_særforbund_717	særforbund	0.0	[4, 4]
1980-1990_særforbund_6	2012-2019_særforbund_707	særforbund	0.0	[4, 4]
1980-1990_særforbund_6	2012-2019_særforbund_33	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_6	2012-2019_særforbund_299	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_6	2012-2019_særforbund_219	særforbund	0.0	[4, 4]
1980-1990_særforbund_6	1980-1990_særforbund_7	særforbund	0.0	[4, 4]
1980-1990_særforbund_7	2012-2019_særforbund_299	særforbund	0.0	[4, 4]
1980-1990_særforbund_29	2012-2019_særforbund_784	særforbund	0.0	[4, 4]
1980-1990_særforbund_25	1980-1990_særforbund_6	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_25	1980-1990_særforbund_27	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_13	2012-2019_særforbund_219	særforbund	0.0	[4, 4]
1980-1990_særforbund_13	2012-2019_særforbund_1478	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_13	2012-2019_særforbund_1215	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_13	1980-1990_særforbund_6	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_13	1980-1990_særforbund_25	særforbund	0.0	[4, 4]
1980-1990_særforbund_13	1980-1990_særforbund_21	særforbund	0.0	[4, 4]
1980-1990_særforbund_13	1980-1990_særforbund_2	særforbund	0.0	[4, 4]
1980-1990_særforbund_13	1980-1990_særforbund_15	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_12	2012-2019_særforbund_951	særforbund	0.0	[4, 4]
1980-1990_særforbund_12	2012-2019_særforbund_799	særforbund	0.0	[4, 4]
1980-1990_særforbund_13	2012-2019_særforbund_299	særforbund	0.0	[4, 4]
1980-1990_særforbund_12	2012-2019_særforbund_717	særforbund	0.0	[4, 4]
1980-1990_særforbund_12	2012-2019_særforbund_33	særforbund	0.0	[4, 4]
1980-1990_særforbund_12	2012-2019_særforbund_299	særforbund	0.0	[4, 4]
1980-1990_særforbund_12	2012-2019_særforbund_219	særforbund	0.0	[4, 4]
1980-1990_særforbund_12	2012-2019_særforbund_1478	særforbund	0.0	[4, 4]
1980-1990_særforbund_12	2012-2019_særforbund_1215	særforbund	0.0	[4, 4]
1980-1990_særforbund_12	1980-1990_særforbund_7	særforbund	0.0	[4, 4]
1980-1990_særforbund_12	1980-1990_særforbund_6	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_0	2012-2019_særforbund_299	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_12	1980-1990_særforbund_29	særforbund	0.0	[4, 4]
1980-1990_særforbund_12	1980-1990_særforbund_27	særforbund	0.0	[4, 4]
1980-1990_særforbund_12	2012-2019_særforbund_707	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_13	2012-2019_særforbund_707	særforbund	0.0	[4, 4]
1980-1990_særforbund_13	2012-2019_særforbund_784	særforbund	0.0	[4, 4]
1980-1990_særforbund_13	2012-2019_særforbund_951	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_21	2012-2019_særforbund_799	særforbund	0.0	[4, 4]
1980-1990_særforbund_21	2012-2019_særforbund_299	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_21	2012-2019_særforbund_219	særforbund	0.0	[4, 4, 4]
1980-1990_særforbund_21	1980-1990_særforbund_7	særforbund	0.0	[4, 4]
1980-1990_særforbund_21	1980-1990_særforbund_27	særforbund	0.0	[4, 4]
